audio_error,audio_ok,cer_to_gen,clip_rate_0p99,duration,gen_text_for_tts,generated_path,interferer_spk,interferer_text,key,pass_asr,pass_audio,pass_final,peak,rms,sample_rate,silence_rate,status,target_spk,target_text,token_f1_to_gen,wer_to_gen,whisper_text
,False,,0.0005640040106951871,3.989333333333333,we have come from a far lonelier place than this a lonelier place.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_1284-1180-0012__T1__SCV3FIX__VOICE-237_CONTENT-1284-1284-1180-0012__naturalized.wav,1284,WE HAVE COME FROM A FAR LONELIER PLACE THAN THIS A LONELIER PLACE,237-134500-0000_1284-1180-0012__T1__SCV3FIX__VOICE-237_CONTENT-1284-1284-1180-0012,False,False,False,0.999969482421875,0.15392068028450012,24000,0.0752423128342246,ok,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,,,
,True,0.0,0.0,5.152,frank read english slowly and the more he read about this divorce case the angrier he grew.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_1284-1180-0012__T2__SCV3FIX__VOICE-1284_CONTENT-237-237-134500-0000__naturalized.wav,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,237-134500-0000_1284-1180-0012__T2__SCV3FIX__VOICE-1284_CONTENT-237-237-134500-0000,True,True,True,0.469268798828125,0.0715564638376236,24000,0.07672586697722568,ok,1284,WE HAVE COME FROM A FAR LONELIER PLACE THAN THIS A LONELIER PLACE,1.0,0.0,"Frank read English slowly, and the more he read about this divorce case, the angrier he grew."
,False,,0.00010494402985074627,7.1466666666666665,now delia contrived to obtain a great influence and ascendency over the minds of the children by means of these dolls.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_7021-79740-0002__T1__SCV3FIX__VOICE-237_CONTENT-7021-7021-79740-0002__naturalized.wav,7021,NOW DELIA CONTRIVED TO OBTAIN A GREAT INFLUENCE AND ASCENDENCY OVER THE MINDS OF THE CHILDREN BY MEANS OF THESE DOLLS,237-134500-0000_7021-79740-0002__T1__SCV3FIX__VOICE-237_CONTENT-7021-7021-79740-0002,False,False,False,0.999969482421875,0.1361043006181717,24000,0.056704757462686564,ok,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,,,
,True,0.0,0.0,4.704,frank read english slowly and the more he read about this divorce case the angrier he grew.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_7021-79740-0002__T2__SCV3FIX__VOICE-7021_CONTENT-237-237-134500-0000__naturalized.wav,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,237-134500-0000_7021-79740-0002__T2__SCV3FIX__VOICE-7021_CONTENT-237-237-134500-0000,True,True,True,0.702392578125,0.07676583528518677,24000,0.08000283446712018,ok,7021,NOW DELIA CONTRIVED TO OBTAIN A GREAT INFLUENCE AND ASCENDENCY OVER THE MINDS OF THE CHILDREN BY MEANS OF THESE DOLLS,1.0,0.0,"Frank read English slowly, and the more he read about this divorce case, the angrier he grew."
,False,,0.0008980887276785714,4.778666666666667,our baggage was immediately carried to the deck of the frigate i rushed aboard.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_8463-294828-0029__T1__SCV3FIX__VOICE-237_CONTENT-8463-8463-294828-0029__naturalized.wav,8463,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,237-134500-0000_8463-294828-0029__T1__SCV3FIX__VOICE-237_CONTENT-8463-8463-294828-0029,False,False,False,0.999969482421875,0.1376306116580963,24000,0.08585902622767858,ok,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,,,
,True,0.0,0.0,6.026666666666666,frank read english slowly and the more he read about this divorce case the angrier he grew.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0000_8463-294828-0029__T2__SCV3FIX__VOICE-8463_CONTENT-237-237-134500-0000__naturalized.wav,237,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,237-134500-0000_8463-294828-0029__T2__SCV3FIX__VOICE-8463_CONTENT-237-237-134500-0000,True,True,True,0.769073486328125,0.07042449712753296,24000,0.08338633849557522,ok,8463,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,1.0,0.0,frank read english slowly and the more he read about this divorce case the angrier he grew
,False,,0.0010575296108291032,6.304,i believe in the training of people to their highest capacity the englishman here heartily seconded him.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0002_1995-1836-0008__T1__SCV3FIX__VOICE-237_CONTENT-1995-1995-1836-0008__naturalized.wav,1995,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,237-134500-0002_1995-1836-0008__T1__SCV3FIX__VOICE-237_CONTENT-1995-1995-1836-0008,False,False,False,1.0,0.1339472234249115,24000,0.05585078257191201,ok,237,A BRISK WIND HAD COME UP AND WAS DRIVING PUFFY WHITE CLOUDS ACROSS THE SKY,,,
,True,0.0,0.0,5.568,a brisk wind had come up and was driving puffy white clouds across the sky.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0002_1995-1836-0008__T2__SCV3FIX__VOICE-1995_CONTENT-237-237-134500-0002__naturalized.wav,237,A BRISK WIND HAD COME UP AND WAS DRIVING PUFFY WHITE CLOUDS ACROSS THE SKY,237-134500-0002_1995-1836-0008__T2__SCV3FIX__VOICE-1995_CONTENT-237-237-134500-0002,True,True,True,0.35809326171875,0.05961241573095322,24000,0.08777089319923372,ok,1995,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,1.0,0.0,A brisk wind had come up and was driving puffy white clouds across the sky.
,False,,0.0003978587962962963,8.064,the night was spent in packing up and writing letters for philip would not take such an important step without informing his friends.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0002_4970-29093-0019__T1__SCV3FIX__VOICE-237_CONTENT-4970-4970-29093-0019__naturalized.wav,4970,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,237-134500-0002_4970-29093-0019__T1__SCV3FIX__VOICE-237_CONTENT-4970-4970-29093-0019,False,False,False,0.999969482421875,0.13272304832935333,24000,0.06321821263227513,ok,237,A BRISK WIND HAD COME UP AND WAS DRIVING PUFFY WHITE CLOUDS ACROSS THE SKY,,,
,True,0.0,0.0,4.650666666666667,a brisk wind had come up and was driving puffy white clouds across the sky.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0002_4970-29093-0019__T2__SCV3FIX__VOICE-4970_CONTENT-237-237-134500-0002__naturalized.wav,237,A BRISK WIND HAD COME UP AND WAS DRIVING PUFFY WHITE CLOUDS ACROSS THE SKY,237-134500-0002_4970-29093-0019__T2__SCV3FIX__VOICE-4970_CONTENT-237-237-134500-0002,True,True,True,0.67962646484375,0.05872466787695885,24000,0.22224412270642202,ok,4970,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,1.0,0.0,A brisk wind had come up and was driving puffy white clouds across the sky.
,False,,0.0002309871879106439,8.117333333333333,it is a gleaner bringing down her one sheaf of corn to an old watermill itself mossy and rent scarcely able to get its stones to turn.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0003_1188-133604-0041__T1__SCV3FIX__VOICE-237_CONTENT-1188-1188-133604-0041__naturalized.wav,1188,IT IS A GLEANER BRINGING DOWN HER ONE SHEAF OF CORN TO AN OLD WATERMILL ITSELF MOSSY AND RENT SCARCELY ABLE TO GET ITS STONES TO TURN,237-134500-0003_1188-133604-0041__T1__SCV3FIX__VOICE-237_CONTENT-1188-1188-133604-0041,False,False,False,0.999969482421875,0.13428401947021484,24000,0.04035602825229961,ok,237,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,,,
,True,0.0,0.0,4.256,the orchard was sparkling and rippling in the sun.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0003_1188-133604-0041__T2__SCV3FIX__VOICE-1188_CONTENT-237-237-134500-0003__naturalized.wav,237,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,237-134500-0003_1188-133604-0041__T2__SCV3FIX__VOICE-1188_CONTENT-237-237-134500-0003,True,True,True,0.34942626953125,0.03745194897055626,24000,0.16713659147869675,ok,1188,IT IS A GLEANER BRINGING DOWN HER ONE SHEAF OF CORN TO AN OLD WATERMILL ITSELF MOSSY AND RENT SCARCELY ABLE TO GET ITS STONES TO TURN,1.0,0.0,The orchard was sparkling and rippling in the sun.
,False,,0.0011299070247933884,3.872,don't i though i'm so sorry to hear it how did her son turn out.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0003_4446-2273-0015__T1__SCV3FIX__VOICE-237_CONTENT-4446-4446-2273-0015__naturalized.wav,4446,DON'T I THOUGH I'M SO SORRY TO HEAR IT HOW DID HER SON TURN OUT,237-134500-0003_4446-2273-0015__T1__SCV3FIX__VOICE-237_CONTENT-4446-4446-2273-0015,False,False,False,0.999969482421875,0.1714126318693161,24000,0.08284908746556474,ok,237,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,,,
,True,0.0,0.0,2.2186666666666666,the orchard was sparkling and rippling in the sun.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0003_4446-2273-0015__T2__SCV3FIX__VOICE-4446_CONTENT-237-237-134500-0003__naturalized.wav,237,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,237-134500-0003_4446-2273-0015__T2__SCV3FIX__VOICE-4446_CONTENT-237-237-134500-0003,True,True,True,0.3331298828125,0.054179444909095764,24000,0.12599534254807693,ok,4446,DON'T I THOUGH I'M SO SORRY TO HEAR IT HOW DID HER SON TURN OUT,1.0,0.0,The orchard was sparkling and rippling in the sun.
,False,,0.0003759333517699115,9.642666666666667,to fade away like morning beauty from her mortal day down by the river of adona her soft voice is heard and thus her gentle lamentation falls like morning dew.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0006_908-157963-0000__T1__SCV3FIX__VOICE-237_CONTENT-908-908-157963-0000__naturalized.wav,908,TO FADE AWAY LIKE MORNING BEAUTY FROM HER MORTAL DAY DOWN BY THE RIVER OF ADONA HER SOFT VOICE IS HEARD AND THUS HER GENTLE LAMENTATION FALLS LIKE MORNING DEW,237-134500-0006_908-157963-0000__T1__SCV3FIX__VOICE-237_CONTENT-908-908-157963-0000,False,False,False,0.999969482421875,0.15999430418014526,24000,0.054441198838495575,ok,237,JUST SMELL THE WILD ROSES THEY ARE ALWAYS SO SPICY AFTER A RAIN,,,
,True,0.0,0.0,4.181333333333333,just smell the wild roses they are always so spicy after a rain.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0006_908-157963-0000__T2__SCV3FIX__VOICE-908_CONTENT-237-237-134500-0006__naturalized.wav,237,JUST SMELL THE WILD ROSES THEY ARE ALWAYS SO SPICY AFTER A RAIN,237-134500-0006_908-157963-0000__T2__SCV3FIX__VOICE-908_CONTENT-237-237-134500-0006,True,True,True,0.627685546875,0.0984988883137703,24000,0.06510084502551021,ok,908,TO FADE AWAY LIKE MORNING BEAUTY FROM HER MORTAL DAY DOWN BY THE RIVER OF ADONA HER SOFT VOICE IS HEARD AND THUS HER GENTLE LAMENTATION FALLS LIKE MORNING DEW,1.0,0.0,Just smell the wild roses. They are always so spicy after a rain
,False,,0.00032169117647058823,4.533333333333333,he mentions the apostles first because they were appointed directly by god.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0008_2830-3980-0013__T1__SCV3FIX__VOICE-237_CONTENT-2830-2830-3980-0013__naturalized.wav,2830,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD,237-134500-0008_2830-3980-0013__T1__SCV3FIX__VOICE-237_CONTENT-2830-2830-3980-0013,False,False,False,0.999969482421875,0.13944293558597565,24000,0.07027573529411765,ok,237,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,,,
,True,0.0851063829787234,0.0,3.978666666666667,i suppose it's the wet season will you have to cut them too.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0008_2830-3980-0013__T2__SCV3FIX__VOICE-2830_CONTENT-237-237-134500-0008__naturalized.wav,237,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,237-134500-0008_2830-3980-0013__T2__SCV3FIX__VOICE-2830_CONTENT-237-237-134500-0008,True,True,True,0.735626220703125,0.08387304097414017,24000,0.11574229222520108,ok,2830,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD,0.9230769230769232,0.0769230769230769,I suppose it's the wet season where you have to cut them too.
,False,,3.275681341719078e-05,5.088,then said sir ferdinando there is nothing for it but that he must take you with him.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0008_8455-210777-0040__T1__SCV3FIX__VOICE-237_CONTENT-8455-8455-210777-0040__naturalized.wav,8455,THEN SAID SIR FERDINANDO THERE IS NOTHING FOR IT BUT THAT HE MUST TAKE YOU WITH HIM,237-134500-0008_8455-210777-0040__T1__SCV3FIX__VOICE-237_CONTENT-8455-8455-210777-0040,False,False,False,0.999969482421875,0.13519509136676788,24000,0.0596501572327044,ok,237,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,,,
,True,0.0851063829787234,0.0,3.029333333333333,i suppose it's the wet season will you have to cut them too.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0008_8455-210777-0040__T2__SCV3FIX__VOICE-8455_CONTENT-237-237-134500-0008__naturalized.wav,237,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,237-134500-0008_8455-210777-0040__T2__SCV3FIX__VOICE-8455_CONTENT-237-237-134500-0008,True,True,True,0.539764404296875,0.07053112983703613,24000,0.15740536971830985,ok,8455,THEN SAID SIR FERDINANDO THERE IS NOTHING FOR IT BUT THAT HE MUST TAKE YOU WITH HIM,0.9230769230769232,0.0769230769230769,I suppose it's the wet season where you have to cut them too.
,False,,0.0020195578231292518,1.568,how kind man is after all.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0010_672-122797-0047__T1__SCV3FIX__VOICE-237_CONTENT-672-672-122797-0047__naturalized.wav,672,HOW KIND MAN IS AFTER ALL,237-134500-0010_672-122797-0047__T1__SCV3FIX__VOICE-237_CONTENT-672-672-122797-0047,False,False,False,0.999969482421875,0.190665140748024,24000,0.1020142431972789,ok,237,IT'S EXCITING TO SEE EVERYTHING GROWING SO FAST AND TO GET THE GRASS CUT,,,
,True,0.0,0.0,6.581333333333333,it's exciting to see everything growing so fast and to get the grass cut.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0010_672-122797-0047__T2__SCV3FIX__VOICE-672_CONTENT-237-237-134500-0010__naturalized.wav,237,IT'S EXCITING TO SEE EVERYTHING GROWING SO FAST AND TO GET THE GRASS CUT,237-134500-0010_672-122797-0047__T2__SCV3FIX__VOICE-672_CONTENT-237-237-134500-0010,True,True,True,0.599395751953125,0.051216572523117065,24000,0.20729715356564019,ok,672,HOW KIND MAN IS AFTER ALL,1.0,0.0,It's exciting to see everything growing so fast and to get the grass cut.
,False,,0.0005334526431718062,4.842666666666666,always irritable cold indifferent he had grown rapidly more so as years went on.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0011_4992-41797-0010__T1__SCV3FIX__VOICE-237_CONTENT-4992-4992-41797-0010__naturalized.wav,4992,ALWAYS IRRITABLE COLD INDIFFERENT HE HAD GROWN RAPIDLY MORE SO AS YEARS WENT ON,237-134500-0011_4992-41797-0010__T1__SCV3FIX__VOICE-237_CONTENT-4992-4992-41797-0010,False,False,False,0.999969482421875,0.157160222530365,24000,0.05069520925110132,ok,237,AREN'T YOU SPLASHED LOOK AT THE SPIDER WEBS ALL OVER THE GRASS,,,
,True,0.0,0.0,3.744,aren't you splashed look at the spider webs all over the grass.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0011_4992-41797-0010__T2__SCV3FIX__VOICE-4992_CONTENT-237-237-134500-0011__naturalized.wav,237,AREN'T YOU SPLASHED LOOK AT THE SPIDER WEBS ALL OVER THE GRASS,237-134500-0011_4992-41797-0010__T2__SCV3FIX__VOICE-4992_CONTENT-237-237-134500-0011,True,True,True,0.422637939453125,0.06082327663898468,24000,0.10049412393162394,ok,4992,ALWAYS IRRITABLE COLD INDIFFERENT HE HAD GROWN RAPIDLY MORE SO AS YEARS WENT ON,0.8695652173913043,0.1666666666666666,Aren't you splashed look at the spiderwebs all over the grass?
,True,0.0,0.0,4.330666666666667,aren't you splashed look at the spider webs all over the grass.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0011_7176-92135-0000__T2__SCV3FIX__VOICE-7176_CONTENT-237-237-134500-0011__naturalized.wav,237,AREN'T YOU SPLASHED LOOK AT THE SPIDER WEBS ALL OVER THE GRASS,237-134500-0011_7176-92135-0000__T2__SCV3FIX__VOICE-7176_CONTENT-237-237-134500-0011,True,True,True,0.64727783203125,0.09156394749879837,24000,0.12371074507389163,ok,7176,HE IS A WELCOME FIGURE AT THE GARDEN PARTIES OF THE ELECT WHO ARE ALWAYS READY TO ENCOURAGE HIM BY ACCEPTING FREE SEATS FOR HIS PLAY ACTOR MANAGERS NOD TO HIM EDITORS ALLOW HIM TO CONTRIBUTE WITHOUT CHARGE TO A SYMPOSIUM ON THE PRICE OF GOLF BALLS,1.0,0.0,Aren't you splashed? Look at the spider webs all over the grass.
,False,,0.0008379337539432177,3.3813333333333335,why bannister the servant what's his game in the matter.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0013_1580-141084-0014__T1__SCV3FIX__VOICE-237_CONTENT-1580-1580-141084-0014__naturalized.wav,1580,WHY BANNISTER THE SERVANT WHAT'S HIS GAME IN THE MATTER,237-134500-0013_1580-141084-0014__T1__SCV3FIX__VOICE-237_CONTENT-1580-1580-141084-0014,False,False,False,0.999969482421875,0.1511170119047165,24000,0.15201104100946372,ok,237,MARIE PICKED CHERRIES AND SANG SOFTLY TO HERSELF STRIPPING ONE GLITTERING BRANCH AFTER ANOTHER SHIVERING WHEN SHE CAUGHT A SHOWER OF RAINDROPS ON HER NECK AND HAIR,,,
,True,0.0145985401459854,0.0,7.082666666666666,marie picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0013_1580-141084-0014__T2__SCV3FIX__VOICE-1580_CONTENT-237-237-134500-0013__naturalized.wav,237,MARIE PICKED CHERRIES AND SANG SOFTLY TO HERSELF STRIPPING ONE GLITTERING BRANCH AFTER ANOTHER SHIVERING WHEN SHE CAUGHT A SHOWER OF RAINDROPS ON HER NECK AND HAIR,237-134500-0013_1580-141084-0014__T2__SCV3FIX__VOICE-1580_CONTENT-237-237-134500-0013,True,True,True,0.48333740234375,0.04463513195514679,24000,0.09196747929216867,ok,1580,WHY BANNISTER THE SERVANT WHAT'S HIS GAME IN THE MATTER,0.9629629629629628,0.037037037037037,mary picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair
,False,,0.0007262876884422111,10.613333333333333,from time to time a fleecy tuft of mist with yet some gleaming light left upon it drops down upon the dense floor of grey and loses itself in the opaque and impenetrable mass.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0014_260-123288-0005__T1__SCV3FIX__VOICE-237_CONTENT-260-260-123288-0005__naturalized.wav,260,FROM TIME TO TIME A FLEECY TUFT OF MIST WITH YET SOME GLEAMING LIGHT LEFT UPON IT DROPS DOWN UPON THE DENSE FLOOR OF GREY AND LOSES ITSELF IN THE OPAQUE AND IMPENETRABLE MASS,237-134500-0014_260-123288-0005__T1__SCV3FIX__VOICE-237_CONTENT-260-260-123288-0005,False,False,False,1.0,0.14957118034362793,24000,0.036369346733668345,ok,237,AND EMIL MOWED HIS WAY SLOWLY DOWN TOWARD THE CHERRY TREES,,,
,True,0.0,0.0,3.968,and emil mowed his way slowly down toward the cherry trees.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0014_260-123288-0005__T2__SCV3FIX__VOICE-260_CONTENT-237-237-134500-0014__naturalized.wav,237,AND EMIL MOWED HIS WAY SLOWLY DOWN TOWARD THE CHERRY TREES,237-134500-0014_260-123288-0005__T2__SCV3FIX__VOICE-260_CONTENT-237-237-134500-0014,True,True,True,0.440887451171875,0.08441267162561417,24000,0.07732694892473119,ok,260,FROM TIME TO TIME A FLEECY TUFT OF MIST WITH YET SOME GLEAMING LIGHT LEFT UPON IT DROPS DOWN UPON THE DENSE FLOOR OF GREY AND LOSES ITSELF IN THE OPAQUE AND IMPENETRABLE MASS,1.0,0.0,and Emil mowed his way slowly down toward the cherry trees.
,False,,0.0014268338323353293,3.562666666666667,pride after satisfaction uplifted him like long slow waves.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0015_1089-134691-0004__T1__SCV3FIX__VOICE-237_CONTENT-1089-1089-134691-0004__naturalized.wav,1089,PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES,237-134500-0015_1089-134691-0004__T1__SCV3FIX__VOICE-237_CONTENT-1089-1089-134691-0004,False,False,False,0.999969482421875,0.14556805789470673,24000,0.05306184505988024,ok,237,THAT SUMMER THE RAINS HAD BEEN SO MANY AND OPPORTUNE THAT IT WAS ALMOST MORE THAN SHABATA AND HIS MAN COULD DO TO KEEP UP WITH THE CORN THE ORCHARD WAS A NEGLECTED WILDERNESS,,,
,True,0.0496453900709219,0.0,9.685333333333332,that summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0015_1089-134691-0004__T2__SCV3FIX__VOICE-1089_CONTENT-237-237-134500-0015__naturalized.wav,237,THAT SUMMER THE RAINS HAD BEEN SO MANY AND OPPORTUNE THAT IT WAS ALMOST MORE THAN SHABATA AND HIS MAN COULD DO TO KEEP UP WITH THE CORN THE ORCHARD WAS A NEGLECTED WILDERNESS,237-134500-0015_1089-134691-0004__T2__SCV3FIX__VOICE-1089_CONTENT-237-237-134500-0015,True,True,True,0.66229248046875,0.06338949501514435,24000,0.04940890005506608,ok,1089,PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES,0.8955223880597014,0.1176470588235294,that summer the rains had been so many an opportune that it was almost more than shibata and his man kudu to keep up with the corn the orchard was a neglected wilderness
,False,,7.899393326592517e-05,10.549333333333333,he soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening but for the compact districts of large cities.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0015_2300-131720-0018__T1__SCV3FIX__VOICE-237_CONTENT-2300-2300-131720-0018__naturalized.wav,2300,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,237-134500-0015_2300-131720-0018__T1__SCV3FIX__VOICE-237_CONTENT-2300-2300-131720-0018,False,False,False,0.999969482421875,0.13876008987426758,24000,0.03298786653185035,ok,237,THAT SUMMER THE RAINS HAD BEEN SO MANY AND OPPORTUNE THAT IT WAS ALMOST MORE THAN SHABATA AND HIS MAN COULD DO TO KEEP UP WITH THE CORN THE ORCHARD WAS A NEGLECTED WILDERNESS,,,
,True,0.0425531914893617,0.0,12.042666666666667,that summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness.,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/237-134500-0015_2300-131720-0018__T2__SCV3FIX__VOICE-2300_CONTENT-237-237-134500-0015__naturalized.wav,237,THAT SUMMER THE RAINS HAD BEEN SO MANY AND OPPORTUNE THAT IT WAS ALMOST MORE THAN SHABATA AND HIS MAN COULD DO TO KEEP UP WITH THE CORN THE ORCHARD WAS A NEGLECTED WILDERNESS,237-134500-0015_2300-131720-0018__T2__SCV3FIX__VOICE-2300_CONTENT-237-237-134500-0015,True,True,True,0.732666015625,0.096067875623703,24000,0.04369187333923826,ok,2300,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,0.9253731343283584,0.088235294117647,that summer the rains had been so many and opportune that it was almost more than shibata and his man kudu to keep up with the corn the orchard was a neglected wilderness
