key,path,status,gen_text,gen_text_for_tts,target_text,interferer_text,target_spk,interferer_spk,pass_audio,sample_rate,duration,rms,peak,silence_rate,clip_rate_0p99,audio_error,whisper_text,wer_to_gen,cer_to_gen,token_f1_to_gen,pass_asr
2300-131720-0005_4446-2271-0014__T2__SCV3FIX__VOICE-4446_CONTENT-2300-2300-131720-0005,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0005_4446-2271-0014__T2__SCV3FIX__VOICE-4446_CONTENT-2300-2300-131720-0005__naturalized.wav,ok,WHY IF WE ERECT A STATION AT THE FALLS IT IS A GREAT ECONOMY TO GET IT UP TO THE CITY,why if we erect a station at the falls it is a great economy to get it up to the city.,WESTMERE AND I WERE BACK AFTER THE FIRST ACT AND WE THOUGHT SHE SEEMED QUITE UNCERTAIN OF HERSELF,WHY IF WE ERECT A STATION AT THE FALLS IT IS A GREAT ECONOMY TO GET IT UP TO THE CITY,4446,2300,True,24000,3.818666666666666,0.0656831413507461,0.509033203125,0.0788451466480446,0.0,,"Why, if we erect a station at the falls, it is a great economy to get it up to the city.",0.0,0.0,1.0,True
2300-131720-0006_1284-1181-0000__T1__SCV3FIX__VOICE-2300_CONTENT-1284-1284-1181-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_1284-1181-0000__T1__SCV3FIX__VOICE-2300_CONTENT-1284-1284-1181-0000__naturalized.wav,ok,OJO EXAMINED THIS CURIOUS CONTRIVANCE WITH WONDER,ojo examined this curious contrivance with wonder.,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,OJO EXAMINED THIS CURIOUS CONTRIVANCE WITH WONDER,2300,1284,True,24000,3.4346666666666668,0.1067041158676147,0.613250732421875,0.1161927406832298,0.0,,Ojo examined this curious contrivance with wonder.,0.0,0.0,1.0,True
2300-131720-0006_1284-1181-0000__T2__SCV3FIX__VOICE-1284_CONTENT-2300-2300-131720-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_1284-1181-0000__T2__SCV3FIX__VOICE-1284_CONTENT-2300-2300-131720-0006__naturalized.wav,ok,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,there seems no good reason for believing that it will change.,OJO EXAMINED THIS CURIOUS CONTRIVANCE WITH WONDER,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,1284,2300,True,24000,3.445333333333333,0.0603401698172092,0.387298583984375,0.1184936145510835,0.0,,There seems no good reason for believing that it will change.,0.0,0.0,1.0,True
2300-131720-0006_6930-81414-0015__T1__SCV3FIX__VOICE-2300_CONTENT-6930-6930-81414-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_6930-81414-0015__T1__SCV3FIX__VOICE-2300_CONTENT-6930-6930-81414-0015__naturalized.wav,ok,I DO NOT KNOW I AM DAZED BEWILDERED,i do not know i am dazed bewildered.,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,I DO NOT KNOW I AM DAZED BEWILDERED,2300,6930,True,24000,2.464,0.1070648729801178,0.52764892578125,0.1202482413419913,0.0,,I do not know I am dazed bewildered.,0.0,0.0,1.0,True
2300-131720-0006_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-2300-2300-131720-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-2300-2300-131720-0006__naturalized.wav,ok,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,there seems no good reason for believing that it will change.,I DO NOT KNOW I AM DAZED BEWILDERED,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,6930,2300,True,24000,3.072,0.054285779595375,0.560943603515625,0.1016710069444444,0.0,,There seems no good reason for believing that it will change.,0.0,0.0,1.0,True
2300-131720-0006_8455-210777-0043__T1__SCV3FIX__VOICE-2300_CONTENT-8455-8455-210777-0043,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_8455-210777-0043__T1__SCV3FIX__VOICE-2300_CONTENT-8455-8455-210777-0043__naturalized.wav,ok,BUT WHAT IS THE DELICATE MISSION I ASKED,but what is the delicate mission i asked.,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,BUT WHAT IS THE DELICATE MISSION I ASKED,2300,8455,True,24000,2.805333333333333,0.0828468054533004,0.51385498046875,0.1249108840304182,0.0,,"But what is the delicate mission, I ask?",0.125,0.0606060606060606,0.875,True
2300-131720-0006_8455-210777-0043__T2__SCV3FIX__VOICE-8455_CONTENT-2300-2300-131720-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0006_8455-210777-0043__T2__SCV3FIX__VOICE-8455_CONTENT-2300-2300-131720-0006__naturalized.wav,ok,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,there seems no good reason for believing that it will change.,BUT WHAT IS THE DELICATE MISSION I ASKED,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,8455,2300,True,24000,3.082666666666667,0.0999852269887924,0.55743408203125,0.1200529844290657,0.0,,There seems no good reason for believing that it will change.,0.0,0.0,1.0,True
2300-131720-0007_8224-274384-0007__T1__SCV3FIX__VOICE-2300_CONTENT-8224-8224-274384-0007,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0007_8224-274384-0007__T1__SCV3FIX__VOICE-2300_CONTENT-8224-8224-274384-0007__naturalized.wav,ok,HAVE MERCY LORD ON ME I PRAY FOR MEN WOULD ME DEVOUR,have mercy lord on me i pray for men would me devour.,BROAD AS THE PRAIRIES AND FREE IN THOUGHT AS THE WINDS THAT SWEEP THEM HE IS IDIOSYNCRATICALLY OPPOSED TO LOOSE AND WASTEFUL METHODS TO PLANS OF EMPIRE THAT NEGLECT THE POOR AT THE GATE,HAVE MERCY LORD ON ME I PRAY FOR MEN WOULD ME DEVOUR,2300,8224,True,24000,3.637333333333333,0.1090321317315101,0.674560546875,0.0912412939882698,0.0,,"Have mercy, Lord, on me, I pray, for men would me devour.",0.0,0.0,1.0,True
2300-131720-0007_8224-274384-0007__T2__SCV3FIX__VOICE-8224_CONTENT-2300-2300-131720-0007,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0007_8224-274384-0007__T2__SCV3FIX__VOICE-8224_CONTENT-2300-2300-131720-0007__naturalized.wav,ok,BROAD AS THE PRAIRIES AND FREE IN THOUGHT AS THE WINDS THAT SWEEP THEM HE IS IDIOSYNCRATICALLY OPPOSED TO LOOSE AND WASTEFUL METHODS TO PLANS OF EMPIRE THAT NEGLECT THE POOR AT THE GATE,broad as the prairies and free in thought as the winds that sweep them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate.,HAVE MERCY LORD ON ME I PRAY FOR MEN WOULD ME DEVOUR,BROAD AS THE PRAIRIES AND FREE IN THOUGHT AS THE WINDS THAT SWEEP THEM HE IS IDIOSYNCRATICALLY OPPOSED TO LOOSE AND WASTEFUL METHODS TO PLANS OF EMPIRE THAT NEGLECT THE POOR AT THE GATE,8224,2300,True,24000,13.173333333333334,0.0772151201963424,0.656829833984375,0.035738233805668,0.0,,broad as the prairies and free in thought as the winds that sweep them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate you,0.0294117647058823,0.0197368421052631,0.9855072463768116,True
2300-131720-0008_5683-32866-0021__T1__SCV3FIX__VOICE-2300_CONTENT-5683-5683-32866-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0008_5683-32866-0021__T1__SCV3FIX__VOICE-2300_CONTENT-5683-5683-32866-0021__naturalized.wav,ok,MY BED WAS UNEXCEPTIONABLY COMFORTABLE BUT IN MY THEN MOOD I COULD HAVE WISHED IT A GREAT DEAL MORE MODERN,my bed was unexceptionably comfortable but in my then mood i could have wished it a great deal more modern.,EVERYTHING HE HAS DONE HAS BEEN AIMED AT THE CONSERVATION OF ENERGY THE CONTRACTION OF SPACE THE INTENSIFICATION OF CULTURE,MY BED WAS UNEXCEPTIONABLY COMFORTABLE BUT IN MY THEN MOOD I COULD HAVE WISHED IT A GREAT DEAL MORE MODERN,2300,5683,True,24000,7.424,0.1444415599107742,0.9537353515625,0.0722487877155172,0.0,,"My bed was unexceptionably comfortable, but in my then mood I could have wished it a great deal more modern.",0.0,0.0,1.0,True
2300-131720-0008_5683-32866-0021__T2__SCV3FIX__VOICE-5683_CONTENT-2300-2300-131720-0008,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0008_5683-32866-0021__T2__SCV3FIX__VOICE-5683_CONTENT-2300-2300-131720-0008__naturalized.wav,ok,EVERYTHING HE HAS DONE HAS BEEN AIMED AT THE CONSERVATION OF ENERGY THE CONTRACTION OF SPACE THE INTENSIFICATION OF CULTURE,everything he has done has been aimed at the conservation of energy the contraction of space the intensification of culture.,MY BED WAS UNEXCEPTIONABLY COMFORTABLE BUT IN MY THEN MOOD I COULD HAVE WISHED IT A GREAT DEAL MORE MODERN,EVERYTHING HE HAS DONE HAS BEEN AIMED AT THE CONSERVATION OF ENERGY THE CONTRACTION OF SPACE THE INTENSIFICATION OF CULTURE,5683,2300,True,24000,6.698666666666667,0.0623722784221172,0.83221435546875,0.0594832304936305,0.0,,"Everything he has done has been aimed at the conservation of energy, the contraction of space, the intensification of culture.",0.0,0.0,1.0,True
2300-131720-0009_61-70968-0033__T1__SCV3FIX__VOICE-2300_CONTENT-61-61-70968-0033,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0009_61-70968-0033__T1__SCV3FIX__VOICE-2300_CONTENT-61-61-70968-0033__naturalized.wav,ok,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT,thrusting open the proper entrance of the tent robin suddenly rushed forth with his burden with a great shout.,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT,2300,61,True,24000,7.562666666666667,0.085364855825901,0.832733154296875,0.0998159820169252,0.0,,thrusting open the proper entrance of the tent robin suddenly rushed forth with his burden with a great shout,0.0,0.0,1.0,True
2300-131720-0009_61-70968-0033__T2__SCV3FIX__VOICE-61_CONTENT-2300-2300-131720-0009,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0009_61-70968-0033__T2__SCV3FIX__VOICE-61_CONTENT-2300-2300-131720-0009__naturalized.wav,ok,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,for some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously.,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,61,2300,True,24000,7.029333333333334,0.0544421598315238,0.6595458984375,0.0491748861911987,0.0,,"For some years it was not found feasible to operate motors on alternating current circuits, and that reason was often urged against it seriously.",0.0,0.0,1.0,True
2300-131720-0009_908-157963-0010__T1__SCV3FIX__VOICE-2300_CONTENT-908-908-157963-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0009_908-157963-0010__T1__SCV3FIX__VOICE-2300_CONTENT-908-908-157963-0010__naturalized.wav,ok,SHE CEASD AND SMILD IN TEARS THEN SAT DOWN IN HER SILVER SHRINE,she ceasd and smild in tears then sat down in her silver shrine.,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,SHE CEASD AND SMILD IN TEARS THEN SAT DOWN IN HER SILVER SHRINE,2300,908,True,24000,4.394666666666667,0.0943641364574432,0.520233154296875,0.0510182797330097,0.0,,"She ceased and smiled in tears, then sat down in her silver shrine.",0.1538461538461538,0.0392156862745098,0.8461538461538461,True
2300-131720-0009_908-157963-0010__T2__SCV3FIX__VOICE-908_CONTENT-2300-2300-131720-0009,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0009_908-157963-0010__T2__SCV3FIX__VOICE-908_CONTENT-2300-2300-131720-0009__naturalized.wav,ok,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,for some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously.,SHE CEASD AND SMILD IN TEARS THEN SAT DOWN IN HER SILVER SHRINE,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,908,2300,True,24000,9.429333333333334,0.0658317506313324,0.596588134765625,0.074134792138009,0.0,,"For some years it was not found feasible to operate motors on alternating current circuits, and that reason was often urged against it seriously.",0.0,0.0,1.0,True
2300-131720-0010_1089-134686-0001__T1__SCV3FIX__VOICE-2300_CONTENT-1089-1089-134686-0001,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0010_1089-134686-0001__T1__SCV3FIX__VOICE-2300_CONTENT-1089-1089-134686-0001__naturalized.wav,ok,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM,stuff it into you his belly counselled him.,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM,2300,1089,True,24000,2.944,0.0818995535373687,0.639739990234375,0.1964305932971014,0.0,,Stuff it into you as Belly counseled him.,0.25,0.0857142857142857,0.75,True
2300-131720-0010_1089-134686-0001__T2__SCV3FIX__VOICE-1089_CONTENT-2300-2300-131720-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0010_1089-134686-0001__T2__SCV3FIX__VOICE-1089_CONTENT-2300-2300-131720-0010__naturalized.wav,ok,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,it could not be used for electroplating or deposition nor could it charge storage batteries all of which are easily within the ability of the direct current.,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,1089,2300,True,24000,8.693333333333333,0.0670308619737625,0.6087646484375,0.076701495398773,0.0,,"It could not be used for electroplating or deposition, nor could it charge storage batteries all of which are easily within the ability of the direct current.",0.0,0.0,1.0,True
2300-131720-0010_8230-279154-0013__T2__SCV3FIX__VOICE-8230_CONTENT-2300-2300-131720-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0010_8230-279154-0013__T2__SCV3FIX__VOICE-8230_CONTENT-2300-2300-131720-0010__naturalized.wav,ok,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,it could not be used for electroplating or deposition nor could it charge storage batteries all of which are easily within the ability of the direct current.,IN AN IMAGE OF A WELL KNOWN FACE FOR EXAMPLE SOME PARTS MAY FEEL MORE FAMILIAR THAN OTHERS WHEN THIS HAPPENS WE HAVE MORE BELIEF IN THE ACCURACY OF THE FAMILIAR PARTS THAN IN THAT OF THE UNFAMILIAR PARTS,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,8230,2300,True,24000,9.12,0.0771178752183914,0.657379150390625,0.038984831871345,0.0,,"It could not be used for electroplating or deposition, nor could it charge storage batteries, all of which are easily within the ability of the direct current.",0.0,0.0,1.0,True
2300-131720-0014_2094-142345-0035__T1__SCV3FIX__VOICE-2300_CONTENT-2094-2094-142345-0035,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0014_2094-142345-0035__T1__SCV3FIX__VOICE-2300_CONTENT-2094-2094-142345-0035__naturalized.wav,ok,BUT NOT MORE THAN WHAT'S IN THE BIBLE AUNT SAID DINAH,but not more than what's in the bible aunt said dinah.,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,BUT NOT MORE THAN WHAT'S IN THE BIBLE AUNT SAID DINAH,2300,2094,True,24000,3.701333333333333,0.0821765884757042,0.550933837890625,0.1718187139769452,0.0,,"""'But not more than what's in the Bible, Aunt,' said Dinah.",0.1818181818181818,0.0465116279069767,0.8695652173913043,True
2300-131720-0015_2830-3980-0023__T1__SCV3FIX__VOICE-2300_CONTENT-2830-2830-3980-0023,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_2830-3980-0023__T1__SCV3FIX__VOICE-2300_CONTENT-2830-2830-3980-0023__naturalized.wav,ok,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,these perverters of the righteousness of christ resist the father and the son and the works of them both.,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,2300,2830,True,24000,7.221333333333333,0.0878827348351478,0.60003662109375,0.089693731536189,0.0,,"These perverters of the righteousness of Christ resist the Father, and the Son and the works of them both.",0.0,0.0,1.0,True
2300-131720-0015_2830-3980-0023__T2__SCV3FIX__VOICE-2830_CONTENT-2300-2300-131720-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_2830-3980-0023__T2__SCV3FIX__VOICE-2830_CONTENT-2300-2300-131720-0015__naturalized.wav,ok,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,he obtained the desired speed and load with a friction brake also regulator of speed but waited for an indicator to verify it.,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,2830,2300,True,24000,8.362666666666666,0.0910968333482742,0.73529052734375,0.0293417171556122,0.0,,"He obtained the desired speed and load with a friction brake, also regulator of speed, but waited for an indicator to verify it.",0.0,0.0,1.0,True
2300-131720-0015_3575-170457-0006__T1__SCV3FIX__VOICE-2300_CONTENT-3575-3575-170457-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_3575-170457-0006__T1__SCV3FIX__VOICE-2300_CONTENT-3575-3575-170457-0006__naturalized.wav,ok,HER FEEBLE HEALTH GAVE HER HER YIELDING MANNER FOR SHE COULD NEVER OPPOSE ANY ONE WITHOUT GATHERING UP ALL HER STRENGTH FOR THE STRUGGLE,her feeble health gave her her yielding manner for she could never oppose any one without gathering up all her strength for the struggle.,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,HER FEEBLE HEALTH GAVE HER HER YIELDING MANNER FOR SHE COULD NEVER OPPOSE ANY ONE WITHOUT GATHERING UP ALL HER STRENGTH FOR THE STRUGGLE,2300,3575,True,24000,9.429333333333334,0.1025497019290924,0.75372314453125,0.0546167986425339,0.0,,her feeble health gave her her yielding manner for she could never oppose any one without gathering up all her strength for the struggle,0.0,0.0,1.0,True
2300-131720-0015_3575-170457-0006__T2__SCV3FIX__VOICE-3575_CONTENT-2300-2300-131720-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_3575-170457-0006__T2__SCV3FIX__VOICE-3575_CONTENT-2300-2300-131720-0015__naturalized.wav,ok,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,he obtained the desired speed and load with a friction brake also regulator of speed but waited for an indicator to verify it.,HER FEEBLE HEALTH GAVE HER HER YIELDING MANNER FOR SHE COULD NEVER OPPOSE ANY ONE WITHOUT GATHERING UP ALL HER STRENGTH FOR THE STRUGGLE,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,3575,2300,True,24000,7.232,0.0651853531599044,0.652496337890625,0.0518183075221238,0.0,,"He obtained the desired speed and load with a friction brake, also regulator of speed, but waited for an indicator to verify it.",0.0,0.0,1.0,True
2300-131720-0015_5105-28241-0000__T1__SCV3FIX__VOICE-2300_CONTENT-5105-5105-28241-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_5105-28241-0000__T1__SCV3FIX__VOICE-2300_CONTENT-5105-5105-28241-0000__naturalized.wav,ok,HER SEA GOING QUALITIES WERE EXCELLENT AND WOULD HAVE AMPLY SUFFICED FOR A CIRCUMNAVIGATION OF THE GLOBE,her sea going qualities were excellent and would have amply sufficed for a circumnavigation of the globe.,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,HER SEA GOING QUALITIES WERE EXCELLENT AND WOULD HAVE AMPLY SUFFICED FOR A CIRCUMNAVIGATION OF THE GLOBE,2300,5105,True,24000,7.221333333333333,0.0920439213514328,0.54339599609375,0.0579648264401772,0.0,,"Her sea-going qualities were excellent, and would have amply sufficed for a circumnavigation of the globe.",0.0,0.0,1.0,True
2300-131720-0015_5105-28241-0000__T2__SCV3FIX__VOICE-5105_CONTENT-2300-2300-131720-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0015_5105-28241-0000__T2__SCV3FIX__VOICE-5105_CONTENT-2300-2300-131720-0015__naturalized.wav,ok,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,he obtained the desired speed and load with a friction brake also regulator of speed but waited for an indicator to verify it.,HER SEA GOING QUALITIES WERE EXCELLENT AND WOULD HAVE AMPLY SUFFICED FOR A CIRCUMNAVIGATION OF THE GLOBE,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,5105,2300,True,24000,8.234666666666667,0.0656301081180572,0.9615478515625,0.0639623137953367,0.0,,"He obtained the desired speed and load with a friction brake, also regulator of speed, but waited for an indicator to verify it.",0.0,0.0,1.0,True
2300-131720-0018_1188-133604-0018__T1__SCV3FIX__VOICE-2300_CONTENT-1188-1188-133604-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/2300-131720-0018_1188-133604-0018__T1__SCV3FIX__VOICE-2300_CONTENT-1188-1188-133604-0018__naturalized.wav,ok,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,in all early gothic art indeed you will find failure of this kind especially distortion and rigidity which are in many respects painfully to be compared with the splendid repose of classic art.,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,2300,1188,True,24000,13.28,0.0981708839535713,0.649444580078125,0.0422251506024096,0.0,,in all early gothic art indeed you will find failure of this kind especially distortion and rigidity which are in many respects painfully to be compared with the splendid repose of classic art,0.0,0.0,1.0,True
