key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i
237-134493-0017_1089-134686-0025__T1__237-237-134493-0017__HSIMV3__5683-5683-32879-0000__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_1089-134686-0025__T1__237-237-134493-0017__HSIMV3__5683-5683-32879-0000__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_1089-134686-0025__T1__237-237-134493-0017__HSIMV3__5683-5683-32879-0000__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_1089-134686-0025__T1__237-237-134493-0017__HSIMV3__5683-5683-32879-0000__SIRm5.wav,8000,71360,-5.022529385629282,18.281216860997407,23.303746246626687
237-134493-0017_1089-134686-0025__T2__1089-1089-134686-0025__HSIMV3__8230-8230-279154-0021__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_1089-134686-0025__T2__1089-1089-134686-0025__HSIMV3__8230-8230-279154-0021__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_1089-134686-0025__T2__1089-1089-134686-0025__HSIMV3__8230-8230-279154-0021__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1089/134686/1089-134686-0017.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_1089-134686-0025__T2__1089-1089-134686-0025__HSIMV3__8230-8230-279154-0021__SIRm5.wav,8000,52480,-4.924004429464968,16.726630833352793,21.65063526281776
237-134493-0017_4077-13754-0009__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_4077-13754-0009__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_4077-13754-0009__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_4077-13754-0009__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,8000,72832,-4.295563856626803,21.34026667518379,25.635830531810598
237-134493-0017_4077-13754-0009__T2__4077-4077-13754-0009__HSIMV3__8455-8455-210777-0013__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_4077-13754-0009__T2__4077-4077-13754-0009__HSIMV3__8455-8455-210777-0013__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_4077-13754-0009__T2__4077-4077-13754-0009__HSIMV3__8455-8455-210777-0013__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4077/13754/4077-13754-0001.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_4077-13754-0009__T2__4077-4077-13754-0009__HSIMV3__8455-8455-210777-0013__SIRm5.wav,8000,59264,-5.959972862083369,13.258325546511314,19.218298408594684
237-134493-0017_4446-2275-0000__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_4446-2275-0000__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_4446-2275-0000__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_4446-2275-0000__T1__237-237-134493-0017__HSIMV3__1580-1580-141084-0048__SIRm5.wav,8000,72832,-4.295563856626803,21.340266660209718,25.63583051683652
237-134493-0017_4446-2275-0000__T2__4446-4446-2275-0000__HSIMV3__4992-4992-41797-0022__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0017_4446-2275-0000__T2__4446-4446-2275-0000__HSIMV3__4992-4992-41797-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0017_4446-2275-0000__T2__4446-4446-2275-0000__HSIMV3__4992-4992-41797-0022__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4446/2273/4446-2273-0008.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0017_4446-2275-0000__T2__4446-4446-2275-0000__HSIMV3__4992-4992-41797-0022__SIRm5.wav,8000,50688,-5.7720812008556,14.493060274106282,20.265141474961883
237-134493-0018_1284-1181-0019__T1__237-237-134493-0018__HSIMV3__5683-5683-32866-0016__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0018_1284-1181-0019__T1__237-237-134493-0018__HSIMV3__5683-5683-32866-0016__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0018_1284-1181-0019__T1__237-237-134493-0018__HSIMV3__5683-5683-32866-0016__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0018_1284-1181-0019__T1__237-237-134493-0018__HSIMV3__5683-5683-32866-0016__SIRm5.wav,8000,38272,-5.063267571959031,-62.44436494444823,-57.3810973724892
237-134493-0018_1284-1181-0019__T2__1284-1284-1181-0019__HSIMV3__4446-4446-2271-0010__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134493-0018_1284-1181-0019__T2__1284-1284-1181-0019__HSIMV3__4446-4446-2271-0010__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134493-0018_1284-1181-0019__T2__1284-1284-1181-0019__HSIMV3__4446-4446-2271-0010__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134493-0018_1284-1181-0019__T2__1284-1284-1181-0019__HSIMV3__4446-4446-2271-0010__SIRm5.wav,8000,25024,-4.870084680745791,13.654002431250674,18.524087111996465
237-134500-0000_1221-135767-0018__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_1221-135767-0018__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_1221-135767-0018__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_1221-135767-0018__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,8000,49024,-5.018954604024107,-47.46255683322272,-42.44360222919861
237-134500-0000_1221-135767-0018__T2__1221-1221-135767-0018__HSIMV3__4992-4992-41806-0017__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_1221-135767-0018__T2__1221-1221-135767-0018__HSIMV3__4992-4992-41806-0017__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_1221-135767-0018__T2__1221-1221-135767-0018__HSIMV3__4992-4992-41806-0017__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_1221-135767-0018__T2__1221-1221-135767-0018__HSIMV3__4992-4992-41806-0017__SIRm5.wav,8000,87104,-5.29137823513187,13.278181486466352,18.56955972159822
237-134500-0000_1284-1180-0012__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_1284-1180-0012__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_1284-1180-0012__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_1284-1180-0012__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,8000,46912,-4.956606076220596,20.43423263068165,25.390838706902247
237-134500-0000_1284-1180-0012__T2__1284-1284-1180-0012__HSIMV3__1580-1580-141083-0026__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_1284-1180-0012__T2__1284-1284-1180-0012__HSIMV3__1580-1580-141083-0026__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_1284-1180-0012__T2__1284-1284-1180-0012__HSIMV3__1580-1580-141083-0026__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_1284-1180-0012__T2__1284-1284-1180-0012__HSIMV3__1580-1580-141083-0026__SIRm5.wav,8000,38144,-4.925418124470178,19.082521536547688,24.007939661017865
237-134500-0000_7021-79740-0002__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_7021-79740-0002__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_7021-79740-0002__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_7021-79740-0002__T1__237-237-134500-0000__HSIMV3__1580-1580-141083-0042__SIRm5.wav,8000,46912,-4.956606076220596,20.434232664387054,25.39083874060765
237-134500-0000_7021-79740-0002__T2__7021-7021-79740-0002__HSIMV3__5105-5105-28240-0024__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_7021-79740-0002__T2__7021-7021-79740-0002__HSIMV3__5105-5105-28240-0024__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_7021-79740-0002__T2__7021-7021-79740-0002__HSIMV3__5105-5105-28240-0024__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7021/79740/7021-79740-0000.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_7021-79740-0002__T2__7021-7021-79740-0002__HSIMV3__5105-5105-28240-0024__SIRm5.wav,8000,65600,-4.785796873785194,16.645105078856183,21.430901952641378
237-134500-0000_8463-294828-0029__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_8463-294828-0029__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_8463-294828-0029__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_8463-294828-0029__T1__237-237-134500-0000__HSIMV3__5683-5683-32879-0019__SIRm5.wav,8000,49024,-5.018954604024107,-47.46255556206927,-42.44360095804516
237-134500-0000_8463-294828-0029__T2__8463-8463-294828-0029__HSIMV3__4992-4992-23283-0010__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0000_8463-294828-0029__T2__8463-8463-294828-0029__HSIMV3__4992-4992-23283-0010__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0000_8463-294828-0029__T2__8463-8463-294828-0029__HSIMV3__4992-4992-23283-0010__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8463/294828/8463-294828-0003.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0000_8463-294828-0029__T2__8463-8463-294828-0029__HSIMV3__4992-4992-23283-0010__SIRm5.wav,8000,40000,-5.39105713324756,14.789558632676323,20.18061576592388
237-134500-0002_1995-1836-0008__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0002_1995-1836-0008__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0002_1995-1836-0008__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0002_1995-1836-0008__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,8000,40512,-4.906220814831923,16.556072165900677,21.4622929807326
237-134500-0002_1995-1836-0008__T2__1995-1995-1836-0008__HSIMV3__2094-2094-142345-0036__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0002_1995-1836-0008__T2__1995-1995-1836-0008__HSIMV3__2094-2094-142345-0036__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0002_1995-1836-0008__T2__1995-1995-1836-0008__HSIMV3__2094-2094-142345-0036__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1837/1995-1837-0025.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0002_1995-1836-0008__T2__1995-1995-1836-0008__HSIMV3__2094-2094-142345-0036__SIRm5.wav,8000,55296,-4.756105384343117,17.715565300652536,22.47167068499565
237-134500-0002_4970-29093-0019__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0002_4970-29093-0019__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0002_4970-29093-0019__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0002_4970-29093-0019__T1__237-237-134500-0002__HSIMV3__5683-5683-32879-0009__SIRm5.wav,8000,40512,-4.906220814831923,16.55607219825122,21.46229301308314
237-134500-0002_4970-29093-0019__T2__4970-4970-29093-0019__HSIMV3__6829-6829-68771-0013__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0002_4970-29093-0019__T2__4970-4970-29093-0019__HSIMV3__6829-6829-68771-0013__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0002_4970-29093-0019__T2__4970-4970-29093-0019__HSIMV3__6829-6829-68771-0013__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0002_4970-29093-0019__T2__4970-4970-29093-0019__HSIMV3__6829-6829-68771-0013__SIRm5.wav,8000,57472,-5.076827120923133,17.217394656173667,22.2942217770968
237-134500-0003_1188-133604-0041__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0003_1188-133604-0041__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0003_1188-133604-0041__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0003_1188-133604-0041__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,8000,25344,-5.230029512236506,-35.21678341146801,-29.986753899231505
237-134500-0003_1188-133604-0041__T2__1188-1188-133604-0041__HSIMV3__2830-2830-3980-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0003_1188-133604-0041__T2__1188-1188-133604-0041__HSIMV3__2830-2830-3980-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0003_1188-133604-0041__T2__1188-1188-133604-0041__HSIMV3__2830-2830-3980-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1188/133604/1188-133604-0025.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0003_1188-133604-0041__T2__1188-1188-133604-0041__HSIMV3__2830-2830-3980-0007__SIRm5.wav,8000,80512,-4.931140261470515,18.271617133004614,23.20275739447513
237-134500-0003_4446-2273-0015__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0003_4446-2273-0015__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0003_4446-2273-0015__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0003_4446-2273-0015__T1__237-237-134500-0003__HSIMV3__5683-5683-32866-0008__SIRm5.wav,8000,25344,-5.230029512236506,-35.2167833732518,-29.98675386101529
237-134500-0003_4446-2273-0015__T2__4446-4446-2273-0015__HSIMV3__1284-1284-1180-0004__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0003_4446-2273-0015__T2__4446-4446-2273-0015__HSIMV3__1284-1284-1180-0004__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0003_4446-2273-0015__T2__4446-4446-2273-0015__HSIMV3__1284-1284-1180-0004__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4446/2273/4446-2273-0008.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0003_4446-2273-0015__T2__4446-4446-2273-0015__HSIMV3__1284-1284-1180-0004__SIRm5.wav,8000,34240,-5.84210747039098,15.035734859211754,20.877842329602736
237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5.wav,8000,32960,-4.756140431257066,8.991737715091878,13.747878146348944
237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/908/31957/908-31957-0019.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5.wav,8000,100800,-4.94773892344203,14.898523387571228,19.846262311013252
237-134500-0008_2830-3980-0013__T1__237-237-134500-0008__HSIMV3__5683-5683-32879-0001__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0008_2830-3980-0013__T1__237-237-134500-0008__HSIMV3__5683-5683-32879-0001__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0008_2830-3980-0013__T1__237-237-134500-0008__HSIMV3__5683-5683-32879-0001__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0008_2830-3980-0013__T1__237-237-134500-0008__HSIMV3__5683-5683-32879-0001__SIRm5.wav,8000,29248,-4.564125108653519,19.86248157713465,24.426606685788173
237-134500-0008_2830-3980-0013__T2__2830-2830-3980-0013__HSIMV3__1188-1188-133604-0031__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0008_2830-3980-0013__T2__2830-2830-3980-0013__HSIMV3__1188-1188-133604-0031__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0008_2830-3980-0013__T2__2830-2830-3980-0013__HSIMV3__1188-1188-133604-0031__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sirm5db/full_infer/est_wavs/237-134500-0008_2830-3980-0013__T2__2830-2830-3980-0013__HSIMV3__1188-1188-133604-0031__SIRm5.wav,8000,33152,-5.4404145706857125,8.79399634898688,14.234410919672593
