key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
1221-135767-0014_1089-134691-0023__T2__1089-1089-134691-0023__HSIMV2__8230-8230-279154-0010__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_1089-134691-0023__T2__1089-1089-134691-0023__HSIMV2__8230-8230-279154-0010__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_1089-134691-0023__T2__1089-1089-134691-0023__HSIMV2__8230-8230-279154-0010__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_1089-134691-0023__T2__1089-1089-134691-0023__HSIMV2__8230-8230-279154-0010__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1089/134686/1089-134686-0017.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_1089-134691-0023__T2__1089-1089-134691-0023__HSIMV2__8230-8230-279154-0010__SIRm3.wav,16000,123648,-3.055990479087986,13.874051257389478,16.930041736477463,-3.055990479087986,13.874051257389478,16.930041736477463,
1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0016__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0016__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0016__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0016__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0016__SIRm3.wav,16000,113024,-3.1760102142932705,16.517278178286773,19.693288392580044,-3.1760102142932705,16.517278178286773,19.693288392580044,
1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__HSIMV2__61-61-70968-0034__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__HSIMV2__61-61-70968-0034__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__HSIMV2__61-61-70968-0034__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__HSIMV2__61-61-70968-0034__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2300/131720/2300-131720-0026.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__HSIMV2__61-61-70968-0034__SIRm3.wav,16000,67584,-3.122247007643997,16.11267442457748,19.23492143222148,-3.122247007643997,16.11267442457748,19.23492143222148,
1221-135767-0014_61-70968-0014__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0001__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_61-70968-0014__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0001__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_61-70968-0014__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0001__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_61-70968-0014__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0001__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_61-70968-0014__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41806-0001__SIRm3.wav,16000,113024,-3.086889679539269,15.944554215227448,19.03144389476672,-3.086889679539269,15.944554215227448,19.03144389476672,
1221-135767-0014_61-70968-0014__T2__61-61-70968-0014__HSIMV2__7176-7176-88083-0012__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_61-70968-0014__T2__61-61-70968-0014__HSIMV2__7176-7176-88083-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_61-70968-0014__T2__61-61-70968-0014__HSIMV2__7176-7176-88083-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_61-70968-0014__T2__61-61-70968-0014__HSIMV2__7176-7176-88083-0012__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_61-70968-0014__T2__61-61-70968-0014__HSIMV2__7176-7176-88083-0012__SIRm3.wav,16000,80640,-3.0068948736553143,13.366186387869162,16.373081261524476,-3.0068948736553143,13.366186387869162,16.373081261524476,
1221-135767-0014_672-122797-0074__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41797-0008__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_672-122797-0074__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41797-0008__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_672-122797-0074__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41797-0008__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_672-122797-0074__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41797-0008__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_672-122797-0074__T1__1221-1221-135767-0014__HSIMV2__4992-4992-41797-0008__SIRm3.wav,16000,113024,-2.988351740437737,16.442807943148466,19.4311596835862,-2.988351740437737,16.442807943148466,19.4311596835862,
1221-135767-0014_672-122797-0074__T2__672-672-122797-0074__HSIMV2__1320-1320-122612-0008__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0014_672-122797-0074__T2__672-672-122797-0074__HSIMV2__1320-1320-122612-0008__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0014_672-122797-0074__T2__672-672-122797-0074__HSIMV2__1320-1320-122612-0008__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0014_672-122797-0074__T2__672-672-122797-0074__HSIMV2__1320-1320-122612-0008__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0014_672-122797-0074__T2__672-672-122797-0074__HSIMV2__1320-1320-122612-0008__SIRm3.wav,16000,125952,-3.068739947938589,15.360792850936578,18.429532798875165,-3.068739947938589,15.360792850936578,18.429532798875165,
1221-135767-0016_4970-29093-0012__T1__1221-1221-135767-0016__HSIMV2__4992-4992-41797-0017__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0016_4970-29093-0012__T1__1221-1221-135767-0016__HSIMV2__4992-4992-41797-0017__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0016_4970-29093-0012__T1__1221-1221-135767-0016__HSIMV2__4992-4992-41797-0017__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0016_4970-29093-0012__T1__1221-1221-135767-0016__HSIMV2__4992-4992-41797-0017__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0016_4970-29093-0012__T1__1221-1221-135767-0016__HSIMV2__4992-4992-41797-0017__SIRm3.wav,16000,139008,-2.9152961745760986,15.62182233364037,18.53711850821647,-2.9152961745760986,15.62182233364037,18.53711850821647,
1221-135767-0016_4970-29093-0012__T2__4970-4970-29093-0012__HSIMV2__6829-6829-68769-0022__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0016_4970-29093-0012__T2__4970-4970-29093-0012__HSIMV2__6829-6829-68769-0022__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0016_4970-29093-0012__T2__4970-4970-29093-0012__HSIMV2__6829-6829-68769-0022__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0016_4970-29093-0012__T2__4970-4970-29093-0012__HSIMV2__6829-6829-68769-0022__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0016_4970-29093-0012__T2__4970-4970-29093-0012__HSIMV2__6829-6829-68769-0022__SIRm3.wav,16000,65792,-3.0246397251325368,16.492956446195052,19.51759617132759,-3.0246397251325368,16.492956446195052,19.51759617132759,
1221-135767-0020_61-70968-0009__T1__1221-1221-135767-0020__HSIMV2__4992-4992-23283-0017__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0020_61-70968-0009__T1__1221-1221-135767-0020__HSIMV2__4992-4992-23283-0017__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0020_61-70968-0009__T1__1221-1221-135767-0020__HSIMV2__4992-4992-23283-0017__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0020_61-70968-0009__T1__1221-1221-135767-0020__HSIMV2__4992-4992-23283-0017__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0020_61-70968-0009__T1__1221-1221-135767-0020__HSIMV2__4992-4992-23283-0017__SIRm3.wav,16000,53504,-2.7546860608778063,14.227904600377652,16.982590661255458,-2.7546860608778063,14.227904600377652,16.982590661255458,
1221-135767-0020_61-70968-0009__T2__61-61-70968-0009__HSIMV2__8230-8230-279154-0004__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0020_61-70968-0009__T2__61-61-70968-0009__HSIMV2__8230-8230-279154-0004__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0020_61-70968-0009__T2__61-61-70968-0009__HSIMV2__8230-8230-279154-0004__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0020_61-70968-0009__T2__61-61-70968-0009__HSIMV2__8230-8230-279154-0004__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0020_61-70968-0009__T2__61-61-70968-0009__HSIMV2__8230-8230-279154-0004__SIRm3.wav,16000,72064,-3.055737497963848,14.224887084333211,17.28062458229706,-3.055737497963848,14.224887084333211,17.28062458229706,
1221-135767-0022_7176-92135-0032__T1__1221-1221-135767-0022__HSIMV2__4992-4992-41806-0005__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0022_7176-92135-0032__T1__1221-1221-135767-0022__HSIMV2__4992-4992-41806-0005__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0022_7176-92135-0032__T1__1221-1221-135767-0022__HSIMV2__4992-4992-41806-0005__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0022_7176-92135-0032__T1__1221-1221-135767-0022__HSIMV2__4992-4992-41806-0005__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0022_7176-92135-0032__T1__1221-1221-135767-0022__HSIMV2__4992-4992-41806-0005__SIRm3.wav,16000,59648,-2.756010035142815,16.49002059407217,19.246030629214985,-2.756010035142815,16.49002059407217,19.246030629214985,
1221-135767-0022_7176-92135-0032__T2__7176-7176-92135-0032__HSIMV2__61-61-70968-0024__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0022_7176-92135-0032__T2__7176-7176-92135-0032__HSIMV2__61-61-70968-0024__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0022_7176-92135-0032__T2__7176-7176-92135-0032__HSIMV2__61-61-70968-0024__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0022_7176-92135-0032__T2__7176-7176-92135-0032__HSIMV2__61-61-70968-0024__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7176/88083/7176-88083-0024.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0022_7176-92135-0032__T2__7176-7176-92135-0032__HSIMV2__61-61-70968-0024__SIRm3.wav,16000,52992,-2.852875152042904,16.947022150233767,19.799897302276676,-2.852875152042904,16.947022150233767,19.799897302276676,
1221-135767-0024_2094-142345-0028__T1__1221-1221-135767-0024__HSIMV2__4992-4992-41797-0006__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0024_2094-142345-0028__T1__1221-1221-135767-0024__HSIMV2__4992-4992-41797-0006__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0024_2094-142345-0028__T1__1221-1221-135767-0024__HSIMV2__4992-4992-41797-0006__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0024_2094-142345-0028__T1__1221-1221-135767-0024__HSIMV2__4992-4992-41797-0006__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0024_2094-142345-0028__T1__1221-1221-135767-0024__HSIMV2__4992-4992-41797-0006__SIRm3.wav,16000,72704,-2.776972313264592,16.36606467179962,19.143036985064214,-2.776972313264592,16.36606467179962,19.143036985064214,
1221-135767-0024_2094-142345-0028__T2__2094-2094-142345-0028__HSIMV2__3729-3729-6852-0037__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0024_2094-142345-0028__T2__2094-2094-142345-0028__HSIMV2__3729-3729-6852-0037__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0024_2094-142345-0028__T2__2094-2094-142345-0028__HSIMV2__3729-3729-6852-0037__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0024_2094-142345-0028__T2__2094-2094-142345-0028__HSIMV2__3729-3729-6852-0037__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0024_2094-142345-0028__T2__2094-2094-142345-0028__HSIMV2__3729-3729-6852-0037__SIRm3.wav,16000,94208,-3.053791882695502,17.01338852872145,20.067180411416956,-3.053791882695502,17.01338852872145,20.067180411416956,
1221-135767-0024_8555-284449-0015__T1__1221-1221-135767-0024__HSIMV2__4992-4992-23283-0019__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0024_8555-284449-0015__T1__1221-1221-135767-0024__HSIMV2__4992-4992-23283-0019__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0024_8555-284449-0015__T1__1221-1221-135767-0024__HSIMV2__4992-4992-23283-0019__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0024_8555-284449-0015__T1__1221-1221-135767-0024__HSIMV2__4992-4992-23283-0019__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1221/135767/1221-135767-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0024_8555-284449-0015__T1__1221-1221-135767-0024__HSIMV2__4992-4992-23283-0019__SIRm3.wav,16000,93568,-2.804857642244349,15.582914908752487,18.38777255099684,-2.804857642244349,15.582914908752487,18.38777255099684,
1221-135767-0024_8555-284449-0015__T2__8555-8555-284449-0015__HSIMV2__4970-4970-29095-0030__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1221-135767-0024_8555-284449-0015__T2__8555-8555-284449-0015__HSIMV2__4970-4970-29095-0030__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1221-135767-0024_8555-284449-0015__T2__8555-8555-284449-0015__HSIMV2__4970-4970-29095-0030__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1221-135767-0024_8555-284449-0015__T2__8555-8555-284449-0015__HSIMV2__4970-4970-29095-0030__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8555/292519/8555-292519-0010.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1221-135767-0024_8555-284449-0015__T2__8555-8555-284449-0015__HSIMV2__4970-4970-29095-0030__SIRm3.wav,16000,74624,-3.1224941874538423,17.467218847957312,20.589713035411155,-3.1224941874538423,17.467218847957312,20.589713035411155,
1284-1180-0001_1580-141083-0003__T1__1284-1284-1180-0001__HSIMV2__1580-1580-141084-0009__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0001_1580-141083-0003__T1__1284-1284-1180-0001__HSIMV2__1580-1580-141084-0009__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0001_1580-141083-0003__T1__1284-1284-1180-0001__HSIMV2__1580-1580-141084-0009__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0001_1580-141083-0003__T1__1284-1284-1180-0001__HSIMV2__1580-1580-141084-0009__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0001_1580-141083-0003__T1__1284-1284-1180-0001__HSIMV2__1580-1580-141084-0009__SIRm3.wav,16000,74880,-2.9551605644905488,17.442960648760426,20.39812121325097,-2.9551605644905488,17.442960648760426,20.39812121325097,
1284-1180-0001_1580-141083-0003__T2__1580-1580-141083-0003__HSIMV2__1284-1284-1180-0006__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0001_1580-141083-0003__T2__1580-1580-141083-0003__HSIMV2__1284-1284-1180-0006__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0001_1580-141083-0003__T2__1580-1580-141083-0003__HSIMV2__1284-1284-1180-0006__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0001_1580-141083-0003__T2__1580-1580-141083-0003__HSIMV2__1284-1284-1180-0006__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0001_1580-141083-0003__T2__1580-1580-141083-0003__HSIMV2__1284-1284-1180-0006__SIRm3.wav,16000,104704,-3.045808025395905,15.897161491371588,18.94296951676749,-3.045808025395905,15.897161491371588,18.94296951676749,
1284-1180-0002_61-70970-0009__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2273-0009__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0002_61-70970-0009__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2273-0009__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0002_61-70970-0009__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2273-0009__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0002_61-70970-0009__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2273-0009__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0002_61-70970-0009__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2273-0009__SIRm3.wav,16000,64128,-2.9522061804273267,19.1197967546375,22.072002935064823,-2.9522061804273267,19.1197967546375,22.072002935064823,
1284-1180-0002_61-70970-0009__T2__61-61-70970-0009__HSIMV2__8230-8230-279154-0012__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0002_61-70970-0009__T2__61-61-70970-0009__HSIMV2__8230-8230-279154-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0002_61-70970-0009__T2__61-61-70970-0009__HSIMV2__8230-8230-279154-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0002_61-70970-0009__T2__61-61-70970-0009__HSIMV2__8230-8230-279154-0012__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0002_61-70970-0009__T2__61-61-70970-0009__HSIMV2__8230-8230-279154-0012__SIRm3.wav,16000,54400,-2.86717005977191,13.781788389744005,16.648958449515916,-2.86717005977191,13.781788389744005,16.648958449515916,
1284-1180-0002_7021-79759-0003__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2275-0033__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0002_7021-79759-0003__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2275-0033__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0002_7021-79759-0003__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2275-0033__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0002_7021-79759-0003__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2275-0033__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0002_7021-79759-0003__T1__1284-1284-1180-0002__HSIMV2__4446-4446-2275-0033__SIRm3.wav,16000,112896,-3.037031919296913,18.089512541209004,21.12654446050592,-3.037031919296913,18.089512541209004,21.12654446050592,
1284-1180-0002_7021-79759-0003__T2__7021-7021-79759-0003__HSIMV2__5105-5105-28240-0012__SIRm3,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/mix_clean/1284-1180-0002_7021-79759-0003__T2__7021-7021-79759-0003__HSIMV2__5105-5105-28240-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s1/1284-1180-0002_7021-79759-0003__T2__7021-7021-79759-0003__HSIMV2__5105-5105-28240-0012__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sirm3db/test/s2/1284-1180-0002_7021-79759-0003__T2__7021-7021-79759-0003__HSIMV2__5105-5105-28240-0012__SIRm3.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7021/79740/7021-79740-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sirm3db/full_infer/est_wavs/1284-1180-0002_7021-79759-0003__T2__7021-7021-79759-0003__HSIMV2__5105-5105-28240-0012__SIRm3.wav,16000,73856,-3.149086398184169,15.446356228159363,18.595442626343534,-3.149086398184169,15.446356228159363,18.595442626343534,
