condition,key,sisnr_i,relative_band,condition_p10,condition_median,condition_p75,failure_cause,primary_mismatch_rate,secondary_mismatch_rate,ecapa_mismatch_rate,ecapa_true_swap_rate,local_wave_gap_mean,speaker_similarity,target_spk,interferer_spk,waveform_interferer_rate,ecapa_speaker_mismatch_rate,content_similarity
similar_speaker,4446-2273-0025_4992-41797-0002__T2__4992-4992-41797-0002__SIM__4446-4446-2275-0005,18.54023273256139,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.14285714285714285,0.0,51.95861889153884,0.4965977966785431,4992,4446,,,
similar_speaker,4446-2273-0028_237-126133-0018__T1__4446-4446-2273-0028__SIM__4992-4992-41797-0021,21.08068975551334,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,45.06570487425176,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0028_237-126133-0018__T2__237-237-126133-0018__SIM__5683-5683-32866-0006,-30.43150377807991,absolute_failure_lt0,10.992472225523958,18.491478765117186,20.64248151413053,mismatch_explained_extreme_failure,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,-55.40974668049042,0.47831958532333374,237,5683,,,
similar_speaker,4446-2273-0028_5142-33396-0025__T1__4446-4446-2273-0028__SIM__4992-4992-41806-0004,21.444649562019393,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.16666666666666666,0.16666666666666666,0.0,49.90737661356497,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0028_5142-33396-0025__T2__5142-5142-33396-0025__SIM__4970-4970-29095-0012,24.325813888665998,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.4,0.0,64.51570481275715,0.3367147445678711,5142,4970,,,
similar_speaker,4446-2273-0032_260-123440-0008__T1__4446-4446-2273-0032__SIM__4992-4992-23283-0009,17.60877064635537,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.07692307692307693,0.0,47.13947740567601,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0032_260-123440-0008__T2__260-260-123440-0008__SIM__672-672-122797-0047,16.856151995410244,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,47.2193270454378,0.5427588224411011,260,672,,,
similar_speaker,4446-2273-0032_8230-279154-0039__T1__4446-4446-2273-0032__SIM__4992-4992-41806-0008,19.636343117206284,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,53.8517568414809,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0032_8230-279154-0039__T2__8230-8230-279154-0039__SIM__61-61-70970-0009,20.364117777803855,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.4,0.0,51.65451910306486,0.5174779295921326,8230,61,,,
similar_speaker,4446-2273-0033_5683-32866-0020__T1__4446-4446-2273-0033__SIM__4992-4992-41806-0014,21.20356689836805,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,64.59250815505115,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0033_5683-32866-0020__T2__5683-5683-32866-0020__SIM__237-237-126133-0015,20.621239468712293,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,69.4895535824419,0.47831958532333374,5683,237,,,
similar_speaker,4446-2273-0033_8230-279154-0028__T1__4446-4446-2273-0033__SIM__4992-4992-23283-0013,15.061594642350478,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,45.31156373042257,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0033_8230-279154-0028__T2__8230-8230-279154-0028__SIM__61-61-70970-0014,17.979043467423516,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.6,0.0,40.44750635718824,0.5174779295921326,8230,61,,,
similar_speaker,4446-2273-0034_1284-1180-0005__T1__4446-4446-2273-0034__SIM__4992-4992-23283-0010,19.245753456341905,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,54.595180101992185,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0034_1284-1180-0005__T2__1284-1284-1180-0005__SIM__4446-4446-2271-0003,16.846364701636272,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.16666666666666666,0.16666666666666666,0.0,52.28866543365476,0.4268406331539154,1284,4446,,,
similar_speaker,4446-2273-0036_1089-134686-0017__T1__4446-4446-2273-0036__SIM__4992-4992-41806-0017,20.493230971289297,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,56.94268041065676,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2273-0036_1089-134686-0017__T2__1089-1089-134686-0017__SIM__8230-8230-279154-0035,23.24494647971904,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.14285714285714285,0.0,53.03768085746259,0.4516007602214813,1089,8230,,,
similar_speaker,4446-2275-0000_6930-76324-0028__T1__4446-4446-2275-0000__SIM__4992-4992-41806-0014,21.62929295044731,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.18181818181818182,0.2727272727272727,0.0,59.06004000179534,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0000_6930-76324-0028__T2__6930-6930-76324-0028__SIM__260-260-123286-0031,12.701825925194166,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.1111111111111111,0.0,51.43257323208857,0.45737409591674805,6930,260,,,
similar_speaker,4446-2275-0000_8555-284447-0013__T1__4446-4446-2275-0000__SIM__4992-4992-23283-0016,18.135884089322335,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.14285714285714285,0.0,41.30973359181621,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0000_8555-284447-0013__T2__8555-8555-284447-0013__SIM__4970-4970-29093-0000,20.503441117433994,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.4,0.0,64.60760244534256,0.37955009937286377,8555,4970,,,
similar_speaker,4446-2275-0001_4077-13754-0001__T1__4446-4446-2275-0001__SIM__4992-4992-41797-0019,22.086784721219384,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,51.02281932100104,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0001_4077-13754-0001__T2__4077-4077-13754-0001__SIM__8455-8455-210777-0048,17.81427236066829,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.4,0.4,0.0,50.19378856223121,0.3561401963233948,4077,8455,,,
similar_speaker,4446-2275-0001_7176-88083-0003__T1__4446-4446-2275-0001__SIM__4992-4992-23283-0000,19.086824006955887,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,47.18265648871433,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0001_7176-88083-0003__T2__7176-7176-88083-0003__SIM__61-61-70970-0022,17.17291492083629,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.6666666666666666,0.0,40.0127268582774,0.5299987196922302,7176,61,,,
similar_speaker,4446-2275-0002_2300-131720-0023__T1__4446-4446-2275-0002__SIM__4992-4992-41806-0000,20.353566146961114,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,60.76818983881135,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0002_2300-131720-0023__T2__2300-2300-131720-0023__SIM__8455-8455-210777-0012,17.73589290629912,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,46.55623732916241,0.32524049282073975,2300,8455,,,
similar_speaker,4446-2275-0002_8455-210777-0045__T1__4446-4446-2275-0002__SIM__4992-4992-41806-0016,21.465406647336458,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,55.72669188021656,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0002_8455-210777-0045__T2__8455-8455-210777-0045__SIM__1320-1320-122617-0021,18.94646951570638,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.7777777777777778,0.0,45.73645622341514,0.4503328502178192,8455,1320,,,
similar_speaker,4446-2275-0005_7176-92135-0016__T1__4446-4446-2275-0005__SIM__4992-4992-41806-0001,21.117423572101448,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.14285714285714285,0.0,51.75848904603799,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0005_7176-92135-0016__T2__7176-7176-92135-0016__SIM__61-61-70970-0013,16.77381506355757,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.7142857142857143,0.0,38.434695272236226,0.5299987196922302,7176,61,,,
similar_speaker,4446-2275-0006_1284-134647-0002__T1__4446-4446-2275-0006__SIM__4992-4992-41806-0007,20.639060485900178,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,47.87114394645395,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0006_1284-134647-0002__T2__1284-1284-134647-0002__SIM__4446-4446-2275-0019,19.892489991970503,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.25,0.0,59.54029654691293,0.4268406331539154,1284,4446,,,
similar_speaker,4446-2275-0006_2300-131720-0005__T1__4446-4446-2275-0006__SIM__4992-4992-41797-0014,19.615628600994587,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,45.242625140494646,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0006_2300-131720-0005__T2__2300-2300-131720-0005__SIM__8455-8455-210777-0034,18.65080767730521,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.08333333333333333,0.16666666666666666,0.0,45.628118528091875,0.32524049282073975,2300,8455,,,
similar_speaker,4446-2275-0006_61-70968-0039__T1__4446-4446-2275-0006__SIM__4992-4992-41806-0014,20.908871790883794,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,44.64015370201915,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0006_61-70968-0039__T2__61-61-70968-0039__SIM__7176-7176-92135-0002,-9.783029124727216,absolute_failure_lt0,10.992472225523958,18.491478765117186,20.64248151413053,mismatch_explained_extreme_failure,0.2,0.4,0.4,0.2,-9.546750335221173,0.5299987196922302,61,7176,,,
similar_speaker,4446-2275-0007_121-121726-0012__T1__4446-4446-2275-0007__SIM__4992-4992-23283-0002,18.580110298388888,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,52.4614381787346,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0007_121-121726-0012__T2__121-121-121726-0012__SIM__3729-3729-6852-0032,20.096361987969097,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,49.340342576117976,0.35364586114883423,121,3729,,,
similar_speaker,4446-2275-0008_2300-131720-0032__T1__4446-4446-2275-0008__SIM__4992-4992-41806-0016,20.424237689951035,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.14285714285714285,0.2857142857142857,0.0,54.429240129866436,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0008_2300-131720-0032__T2__2300-2300-131720-0032__SIM__8455-8455-210777-0041,17.237744716063247,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.18181818181818182,0.18181818181818182,0.0,51.35513479150631,0.32524049282073975,2300,8455,,,
similar_speaker,4446-2275-0012_1284-1180-0029__T1__4446-4446-2275-0012__SIM__4992-4992-23283-0019,19.523170815843464,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.09090909090909091,0.0,54.40968069863286,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0012_1284-1180-0029__T2__1284-1284-1180-0029__SIM__4446-4446-2275-0023,18.483131386245105,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.3333333333333333,0.0,48.78877000418989,0.4268406331539154,1284,4446,,,
similar_speaker,4446-2275-0013_6930-81414-0023__T1__4446-4446-2275-0013__SIM__4992-4992-41806-0004,20.651642238337605,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,51.74404936363978,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0013_6930-81414-0023__T2__6930-6930-81414-0023__SIM__260-260-123286-0018,17.387607278634377,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,51.28767101935052,0.45737409591674805,6930,260,,,
similar_speaker,4446-2275-0016_7176-92135-0003__T1__4446-4446-2275-0016__SIM__4992-4992-41797-0010,21.436253415055344,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.08333333333333333,0.08333333333333333,0.0,56.285193840111425,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0016_7176-92135-0003__T2__7176-7176-92135-0003__SIM__61-61-70970-0003,17.422956587513706,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.5,0.0,41.312167957265935,0.5299987196922302,7176,61,,,
similar_speaker,4446-2275-0019_6930-81414-0024__T1__4446-4446-2275-0019__SIM__4992-4992-41806-0005,21.935315612494158,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.16666666666666666,0.0,55.67308286084309,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0019_6930-81414-0024__T2__6930-6930-81414-0024__SIM__260-260-123286-0007,12.290045274258866,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,51.11159429450385,0.45737409591674805,6930,260,,,
similar_speaker,4446-2275-0022_1995-1826-0018__T1__4446-4446-2275-0022__SIM__4992-4992-23283-0014,16.695159370733904,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,46.29575333379596,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0022_1995-1826-0018__T2__1995-1995-1826-0018__SIM__2094-2094-142345-0048,18.807720591612778,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.5555555555555556,0.0,48.826113767021226,0.399920254945755,1995,2094,,,
similar_speaker,4446-2275-0022_6930-81414-0012__T1__4446-4446-2275-0022__SIM__4992-4992-41797-0021,18.8328707812173,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,54.23960727347712,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0022_6930-81414-0012__T2__6930-6930-81414-0012__SIM__260-260-123440-0010,16.088445942302556,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.14285714285714285,0.0,60.9450427904187,0.45737409591674805,6930,260,,,
similar_speaker,4446-2275-0022_8455-210777-0014__T1__4446-4446-2275-0022__SIM__4992-4992-41797-0016,15.460255030841095,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,43.43189680275793,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0022_8455-210777-0014__T2__8455-8455-210777-0014__SIM__1320-1320-122612-0007,18.236261381632804,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.2857142857142857,0.0,52.032034078262924,0.4503328502178192,8455,1320,,,
similar_speaker,4446-2275-0026_1580-141084-0048__T1__4446-4446-2275-0026__SIM__4992-4992-23283-0016,16.52948741785635,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.14285714285714285,0.2857142857142857,0.0,55.203519848049766,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0026_1580-141084-0048__T2__1580-1580-141084-0048__SIM__4446-4446-2275-0032,20.671912030433038,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.6,0.0,46.64228599441391,0.42495131492614746,1580,4446,,,
similar_speaker,4446-2275-0028_3570-5696-0009__T1__4446-4446-2275-0028__SIM__4992-4992-41797-0009,19.583707648365092,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.3333333333333333,0.0,50.56393222183218,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0028_3570-5696-0009__T2__3570-3570-5696-0009__SIM__2961-2961-960-0009,18.688142826920455,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,51.987406239577126,0.5091915130615234,3570,2961,,,
similar_speaker,4446-2275-0028_7021-79740-0000__T1__4446-4446-2275-0028__SIM__4992-4992-41797-0008,19.461923913369418,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.3333333333333333,0.5,0.0,51.557885039701006,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0028_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28241-0006,20.7771644955913,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,56.340575948029546,0.4939168095588684,7021,5105,,,
similar_speaker,4446-2275-0031_5683-32866-0016__T1__4446-4446-2275-0031__SIM__4992-4992-23283-0011,18.831376390689282,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,42.30394683840454,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0031_5683-32866-0016__T2__5683-5683-32866-0016__SIM__237-237-134500-0012,21.417212447998082,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,49.581840245165424,0.47831958532333374,5683,237,,,
similar_speaker,4446-2275-0031_7127-75946-0011__T1__4446-4446-2275-0031__SIM__4992-4992-41797-0010,19.702108452807337,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.2,0.2,0.0,53.5989680080357,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0031_7127-75946-0011__T2__7127-7127-75946-0011__SIM__8455-8455-210777-0026,17.072831133427314,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,45.65074691163112,0.42511478066444397,7127,8455,,,
similar_speaker,4446-2275-0032_5142-36377-0015__T1__4446-4446-2275-0032__SIM__4992-4992-41797-0004,18.202883531328986,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,47.52812693149936,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0032_5142-36377-0015__T2__5142-5142-36377-0015__SIM__4970-4970-29093-0002,18.385339297169732,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.14285714285714285,0.14285714285714285,0.0,56.446140017830366,0.3367147445678711,5142,4970,,,
similar_speaker,4446-2275-0033_908-157963-0024__T1__4446-4446-2275-0033__SIM__4992-4992-41797-0013,21.58800299979532,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,56.02434916458821,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0033_908-157963-0024__T2__908-908-157963-0024__SIM__7021-7021-79740-0014,15.037689074263035,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,44.19580053185195,0.4000934958457947,908,7021,,,
similar_speaker,4446-2275-0034_672-122797-0005__T1__4446-4446-2275-0034__SIM__4992-4992-41797-0016,19.06883635744567,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.2,0.0,47.080659550057156,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0034_672-122797-0005__T2__672-672-122797-0005__SIM__260-260-123286-0005,18.023569705594028,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.8,0.0,55.25271597654106,0.5427588224411011,672,260,,,
similar_speaker,4446-2275-0034_6930-75918-0016__T1__4446-4446-2275-0034__SIM__4992-4992-41797-0021,18.472700318224984,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.2,0.0,46.47626709784508,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0034_6930-75918-0016__T2__6930-6930-75918-0016__SIM__260-260-123440-0015,15.862986235830817,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.09090909090909091,0.09090909090909091,0.0,53.2669968370547,0.45737409591674805,6930,260,,,
similar_speaker,4446-2275-0035_8463-287645-0003__T1__4446-4446-2275-0035__SIM__4992-4992-41806-0000,20.367006825800438,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.2857142857142857,0.0,54.98704742695098,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0035_8463-287645-0003__T2__8463-8463-287645-0003__SIM__4992-4992-23283-0017,-37.70493301970312,absolute_failure_lt0,10.992472225523958,18.491478765117186,20.64248151413053,mismatch_explained_extreme_failure,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,-50.31519203141546,0.41076433658599854,8463,4992,,,
similar_speaker,4446-2275-0038_8230-279154-0033__T1__4446-4446-2275-0038__SIM__4992-4992-23283-0008,16.453589987281035,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.375,0.0,38.6062468679776,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0038_8230-279154-0033__T2__8230-8230-279154-0033__SIM__61-61-70970-0033,19.312531734255973,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.6,0.0,49.115554693983384,0.5174779295921326,8230,61,,,
similar_speaker,4446-2275-0041_5142-33396-0010__T1__4446-4446-2275-0041__SIM__4992-4992-41806-0006,19.380633576027037,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.125,0.0,60.03586419135097,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0041_5142-33396-0010__T2__5142-5142-33396-0010__SIM__4970-4970-29095-0005,23.680763109573505,strong_upper_quartile,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.4,0.0,64.81935960065542,0.3367147445678711,5142,4970,,,
similar_speaker,4446-2275-0042_3570-5696-0004__T1__4446-4446-2275-0042__SIM__4992-4992-23283-0017,17.844035796715673,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,45.74057698020411,0.4965977966785431,4446,4992,,,
similar_speaker,4446-2275-0042_3570-5696-0004__T2__3570-3570-5696-0004__SIM__2961-2961-961-0006,13.269477635578953,below_median,10.992472225523958,18.491478765117186,20.64248151413053,identity_disagreement_without_waveform_swap,0.0,0.125,0.25,0.0,49.43300955455152,0.5091915130615234,3570,2961,,,
similar_speaker,4507-16021-0001_7176-88083-0023__T1__4507-4507-16021-0001__SIM__3729-3729-6852-0026,14.658527637821916,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.0,0.0,39.562212448188625,0.5184850692749023,4507,3729,,,
similar_speaker,4507-16021-0001_7176-88083-0023__T2__7176-7176-88083-0023__SIM__61-61-70968-0028,19.435438109950784,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.8888888888888888,0.0,45.76068074463222,0.5299987196922302,7176,61,,,
similar_speaker,4507-16021-0002_4077-13751-0001__T1__4507-4507-16021-0002__SIM__3729-3729-6852-0016,16.547293464590062,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.4,0.0,56.205220965168465,0.5184850692749023,4507,3729,,,
similar_speaker,4507-16021-0002_4077-13751-0001__T2__4077-4077-13751-0001__SIM__8455-8455-210777-0045,16.66724390158885,below_median,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.1875,0.0,46.61780092280091,0.3561401963233948,4077,8455,,,
similar_speaker,4507-16021-0003_1320-122617-0032__T1__4507-4507-16021-0003__SIM__3729-3729-6852-0009,8.060589781352428,relative_tail_le_p10,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.875,0.0,34.76820285314982,0.5184850692749023,4507,3729,,,
similar_speaker,4507-16021-0003_1320-122617-0032__T2__1320-1320-122617-0032__SIM__5105-5105-28240-0014,19.984861210972152,normal_mid,10.992472225523958,18.491478765117186,20.64248151413053,no_confirmed_mismatch,0.0,0.0,0.2,0.0,49.68665382656345,0.49767372012138367,1320,5105,,,
similar_speaker,4507-16021-0003_237-134500-0039__T1__4507-4507-16021-0003__SIM__3729-3729-6852-0025,16.004655484159183,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.6,0.0,44.64213891611704,0.5184850692749023,4507,3729,,,
similar_speaker,4507-16021-0003_237-134500-0039__T2__237-237-134500-0039__SIM__5683-5683-32866-0009,16.215330626062087,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.75,0.0,56.36152364644884,0.47831958532333374,237,5683,,,
similar_speaker,4507-16021-0003_672-122797-0003__T1__4507-4507-16021-0003__SIM__3729-3729-6852-0000,15.3322660704685,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.625,0.0,48.51081757792878,0.5184850692749023,4507,3729,,,
similar_speaker,4507-16021-0003_672-122797-0003__T2__672-672-122797-0003__SIM__260-260-123286-0013,15.752002725253561,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,0.625,0.0,55.71093918456146,0.5427588224411011,672,260,,,
similar_speaker,4507-16021-0005_8463-294825-0006__T1__4507-4507-16021-0005__SIM__3729-3729-6852-0020,18.484699864351214,below_median,10.992472225523958,18.491478765117186,20.64248151413053,single_verifier_instability,0.0,0.0,1.0,0.0,49.62760540920128,0.5184850692749023,4507,3729,,,
