key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
237-134500-0040_1284-134647-0007__T1__237-237-134500-0040__HSIMV3__5683-5683-32866-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134500-0040_1284-134647-0007__T1__237-237-134500-0040__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134500-0040_1284-134647-0007__T1__237-237-134500-0040__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/237-134500-0040_1284-134647-0007__T1__237-237-134500-0040__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/237-134500-0040_1284-134647-0007__T1__237-237-134500-0040__HSIMV3__5683-5683-32866-0006__SIR0.wav,16000,64384,-0.0201277605733204,16.691960126955912,16.712087887529233,-0.0201277605733204,16.691960126955912,16.712087887529233,
237-134500-0040_1284-134647-0007__T2__1284-1284-134647-0007__HSIMV3__4446-4446-2271-0017__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134500-0040_1284-134647-0007__T2__1284-1284-134647-0007__HSIMV3__4446-4446-2271-0017__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134500-0040_1284-134647-0007__T2__1284-1284-134647-0007__HSIMV3__4446-4446-2271-0017__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/237-134500-0040_1284-134647-0007__T2__1284-1284-134647-0007__HSIMV3__4446-4446-2271-0017__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/237-134500-0040_1284-134647-0007__T2__1284-1284-134647-0007__HSIMV3__4446-4446-2271-0017__SIR0.wav,16000,196096,-0.0636010380340139,14.281223191638883,14.344824229672897,-0.0636010380340139,14.281223191638883,14.344824229672897,
237-134500-0041_6930-75918-0011__T1__237-237-134500-0041__HSIMV3__5683-5683-32879-0000__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134500-0041_6930-75918-0011__T1__237-237-134500-0041__HSIMV3__5683-5683-32879-0000__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134500-0041_6930-75918-0011__T1__237-237-134500-0041__HSIMV3__5683-5683-32879-0000__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/237-134500-0041_6930-75918-0011__T1__237-237-134500-0041__HSIMV3__5683-5683-32879-0000__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/237-134500-0041_6930-75918-0011__T1__237-237-134500-0041__HSIMV3__5683-5683-32879-0000__SIR0.wav,16000,142720,-0.013539179930702,20.1164045291047,20.1299437090354,-0.013539179930702,20.1164045291047,20.1299437090354,
237-134500-0041_6930-75918-0011__T2__6930-6930-75918-0011__HSIMV3__260-260-123286-0020__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134500-0041_6930-75918-0011__T2__6930-6930-75918-0011__HSIMV3__260-260-123286-0020__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134500-0041_6930-75918-0011__T2__6930-6930-75918-0011__HSIMV3__260-260-123286-0020__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/237-134500-0041_6930-75918-0011__T2__6930-6930-75918-0011__HSIMV3__260-260-123286-0020__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6930/76324/6930-76324-0027.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/237-134500-0041_6930-75918-0011__T2__6930-6930-75918-0011__HSIMV3__260-260-123286-0020__SIR0.wav,16000,48896,-0.0250791538488084,16.86258611034671,16.88766526419552,-0.0250791538488084,16.86258611034671,16.88766526419552,
260-123286-0000_1320-122617-0031__T1__260-260-123286-0000__HSIMV3__6930-6930-81414-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_1320-122617-0031__T1__260-260-123286-0000__HSIMV3__6930-6930-81414-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_1320-122617-0031__T1__260-260-123286-0000__HSIMV3__6930-6930-81414-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_1320-122617-0031__T1__260-260-123286-0000__HSIMV3__6930-6930-81414-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_1320-122617-0031__T1__260-260-123286-0000__HSIMV3__6930-6930-81414-0006__SIR0.wav,16000,108800,-0.0354153772912182,18.20858525096938,18.2440006282606,-0.0354153772912182,18.20858525096938,18.2440006282606,
260-123286-0000_1320-122617-0031__T2__1320-1320-122617-0031__HSIMV3__5105-5105-28240-0019__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_1320-122617-0031__T2__1320-1320-122617-0031__HSIMV3__5105-5105-28240-0019__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_1320-122617-0031__T2__1320-1320-122617-0031__HSIMV3__5105-5105-28240-0019__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_1320-122617-0031__T2__1320-1320-122617-0031__HSIMV3__5105-5105-28240-0019__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_1320-122617-0031__T2__1320-1320-122617-0031__HSIMV3__5105-5105-28240-0019__SIR0.wav,16000,99840,0.0159222297044991,16.695848408138765,16.679926178434265,0.0159222297044991,16.695848408138765,16.679926178434265,
260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_1995-1837-0024__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,16000,112640,-0.0431395222397974,17.894427447760837,17.937566970000635,-0.0431395222397974,17.894427447760837,17.937566970000635,
260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__HSIMV3__2094-2094-142345-0051__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__HSIMV3__2094-2094-142345-0051__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__HSIMV3__2094-2094-142345-0051__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__HSIMV3__2094-2094-142345-0051__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1837/1995-1837-0025.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_1995-1837-0024__T2__1995-1995-1837-0024__HSIMV3__2094-2094-142345-0051__SIR0.wav,16000,84864,-0.0504281359892609,21.22945496606105,21.27988310205031,-0.0504281359892609,21.22945496606105,21.27988310205031,
260-123286-0000_4077-13754-0010__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_4077-13754-0010__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_4077-13754-0010__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_4077-13754-0010__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_4077-13754-0010__T1__260-260-123286-0000__HSIMV3__672-672-122797-0061__SIR0.wav,16000,112640,-0.0431395222397974,17.894732095542775,17.937871617782573,-0.0431395222397974,17.894732095542775,17.937871617782573,
260-123286-0000_4077-13754-0010__T2__4077-4077-13754-0010__HSIMV3__8455-8455-210777-0057__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0000_4077-13754-0010__T2__4077-4077-13754-0010__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0000_4077-13754-0010__T2__4077-4077-13754-0010__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0000_4077-13754-0010__T2__4077-4077-13754-0010__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4077/13754/4077-13754-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0000_4077-13754-0010__T2__4077-4077-13754-0010__HSIMV3__8455-8455-210777-0057__SIR0.wav,16000,172928,0.0035134738000382,16.67163499511499,16.66812152131495,0.0035134738000382,16.67163499511499,16.66812152131495,
260-123286-0001_1995-1836-0007__T1__260-260-123286-0001__HSIMV3__672-672-122797-0029__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0001_1995-1836-0007__T1__260-260-123286-0001__HSIMV3__672-672-122797-0029__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0001_1995-1836-0007__T1__260-260-123286-0001__HSIMV3__672-672-122797-0029__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0001_1995-1836-0007__T1__260-260-123286-0001__HSIMV3__672-672-122797-0029__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0001_1995-1836-0007__T1__260-260-123286-0001__HSIMV3__672-672-122797-0029__SIR0.wav,16000,48768,-0.0039884215552657,17.70132484433026,17.705313265885525,-0.0039884215552657,17.70132484433026,17.705313265885525,
260-123286-0001_1995-1836-0007__T2__1995-1995-1836-0007__HSIMV3__2094-2094-142345-0053__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0001_1995-1836-0007__T2__1995-1995-1836-0007__HSIMV3__2094-2094-142345-0053__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0001_1995-1836-0007__T2__1995-1995-1836-0007__HSIMV3__2094-2094-142345-0053__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0001_1995-1836-0007__T2__1995-1995-1836-0007__HSIMV3__2094-2094-142345-0053__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1837/1995-1837-0025.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0001_1995-1836-0007__T2__1995-1995-1836-0007__HSIMV3__2094-2094-142345-0053__SIR0.wav,16000,54272,-0.2318985233430594,20.921533955255164,21.153432478598223,-0.2318985233430594,20.921533955255164,21.153432478598223,
260-123286-0001_8455-210777-0023__T1__260-260-123286-0001__HSIMV3__6930-6930-81414-0021__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0001_8455-210777-0023__T1__260-260-123286-0001__HSIMV3__6930-6930-81414-0021__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0001_8455-210777-0023__T1__260-260-123286-0001__HSIMV3__6930-6930-81414-0021__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0001_8455-210777-0023__T1__260-260-123286-0001__HSIMV3__6930-6930-81414-0021__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0001_8455-210777-0023__T1__260-260-123286-0001__HSIMV3__6930-6930-81414-0021__SIR0.wav,16000,49024,0.0041555946112189,17.086184798842815,17.082029204231596,0.0041555946112189,17.086184798842815,17.082029204231596,
260-123286-0001_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV3__1320-1320-122617-0014__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0001_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV3__1320-1320-122617-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0001_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV3__1320-1320-122617-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0001_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV3__1320-1320-122617-0014__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8455/210777/8455-210777-0059.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0001_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV3__1320-1320-122617-0014__SIR0.wav,16000,75648,0.0369346045296521,17.06934895642074,17.032414351891088,0.0369346045296521,17.06934895642074,17.032414351891088,
260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,16000,117888,0.0091531459136487,17.741419898990586,17.732266753076935,0.0091531459136487,17.741419898990586,17.732266753076935,
260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__HSIMV3__3729-3729-6852-0014__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__HSIMV3__3729-3729-6852-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__HSIMV3__3729-3729-6852-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__HSIMV3__3729-3729-6852-0014__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__HSIMV3__3729-3729-6852-0014__SIR0.wav,16000,91264,-0.0987315634074766,18.1134328267646,18.21216439017208,-0.0987315634074766,18.1134328267646,18.21216439017208,
260-123286-0003_7127-75947-0014__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0003_7127-75947-0014__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0003_7127-75947-0014__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0003_7127-75947-0014__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0003_7127-75947-0014__T1__260-260-123286-0003__HSIMV3__672-672-122797-0061__SIR0.wav,16000,117888,0.0091531459136487,17.742090474452144,17.732937328538494,0.0091531459136487,17.742090474452144,17.732937328538494,
260-123286-0003_7127-75947-0014__T2__7127-7127-75947-0014__HSIMV3__8455-8455-210777-0057__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0003_7127-75947-0014__T2__7127-7127-75947-0014__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0003_7127-75947-0014__T2__7127-7127-75947-0014__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0003_7127-75947-0014__T2__7127-7127-75947-0014__HSIMV3__8455-8455-210777-0057__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7127/75946/7127-75946-0008.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0003_7127-75947-0014__T2__7127-7127-75947-0014__HSIMV3__8455-8455-210777-0057__SIR0.wav,16000,161792,0.0451637506889824,15.318128361233043,15.272964610544063,0.0451637506889824,15.318128361233043,15.272964610544063,
260-123286-0004_5142-33396-0011__T1__260-260-123286-0004__HSIMV3__6930-6930-81414-0019__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0004_5142-33396-0011__T1__260-260-123286-0004__HSIMV3__6930-6930-81414-0019__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0004_5142-33396-0011__T1__260-260-123286-0004__HSIMV3__6930-6930-81414-0019__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0004_5142-33396-0011__T1__260-260-123286-0004__HSIMV3__6930-6930-81414-0019__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0004_5142-33396-0011__T1__260-260-123286-0004__HSIMV3__6930-6930-81414-0019__SIR0.wav,16000,54016,-0.0377487134051815,17.936706675282025,17.974455388687208,-0.0377487134051815,17.936706675282025,17.974455388687208,
260-123286-0004_5142-33396-0011__T2__5142-5142-33396-0011__HSIMV3__4970-4970-29093-0008__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0004_5142-33396-0011__T2__5142-5142-33396-0011__HSIMV3__4970-4970-29093-0008__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0004_5142-33396-0011__T2__5142-5142-33396-0011__HSIMV3__4970-4970-29093-0008__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0004_5142-33396-0011__T2__5142-5142-33396-0011__HSIMV3__4970-4970-29093-0008__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5142/33396/5142-33396-0065.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0004_5142-33396-0011__T2__5142-5142-33396-0011__HSIMV3__4970-4970-29093-0008__SIR0.wav,16000,56320,-0.0049385890666886,16.956908470638897,16.961847059705587,-0.0049385890666886,16.956908470638897,16.961847059705587,
260-123286-0004_6930-75918-0019__T1__260-260-123286-0004__HSIMV3__672-672-122797-0039__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0004_6930-75918-0019__T1__260-260-123286-0004__HSIMV3__672-672-122797-0039__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0004_6930-75918-0019__T1__260-260-123286-0004__HSIMV3__672-672-122797-0039__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0004_6930-75918-0019__T1__260-260-123286-0004__HSIMV3__672-672-122797-0039__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0004_6930-75918-0019__T1__260-260-123286-0004__HSIMV3__672-672-122797-0039__SIR0.wav,16000,55424,0.030230037343758,-22.285730104467504,-22.315960141811264,0.030230037343758,-22.285730104467504,-22.315960141811264,
260-123286-0004_6930-75918-0019__T2__6930-6930-75918-0019__HSIMV3__260-260-123288-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0004_6930-75918-0019__T2__6930-6930-75918-0019__HSIMV3__260-260-123288-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0004_6930-75918-0019__T2__6930-6930-75918-0019__HSIMV3__260-260-123288-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0004_6930-75918-0019__T2__6930-6930-75918-0019__HSIMV3__260-260-123288-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6930/76324/6930-76324-0027.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0004_6930-75918-0019__T2__6930-6930-75918-0019__HSIMV3__260-260-123288-0007__SIR0.wav,16000,179200,0.0165528355859471,16.58043639926592,16.563883563679973,0.0165528355859471,16.58043639926592,16.563883563679973,
260-123286-0005_237-126133-0000__T1__260-260-123286-0005__HSIMV3__672-672-122797-0046__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/260-123286-0005_237-126133-0000__T1__260-260-123286-0005__HSIMV3__672-672-122797-0046__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/260-123286-0005_237-126133-0000__T1__260-260-123286-0005__HSIMV3__672-672-122797-0046__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s2/260-123286-0005_237-126133-0000__T1__260-260-123286-0005__HSIMV3__672-672-122797-0046__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sir0db/full_infer/est_wavs/260-123286-0005_237-126133-0000__T1__260-260-123286-0005__HSIMV3__672-672-122797-0046__SIR0.wav,16000,75392,0.1325772183010769,11.348995847847544,11.21641862954647,0.1325772183010769,11.348995847847544,11.21641862954647,
