key,target_text,tfmap_sisnr_i,context_sisnr_i,usef_sisnr_i,tfmap_content_rate,context_content_rate,usef_content_rate,tfmap_joint_rate,context_joint_rate,usef_joint_rate,tfmap_speaker_rate,context_speaker_rate,usef_speaker_rate,usef_recovery_margin,tfmap_est,context_est,usef_est,target_ref,synthetic_interferer
3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,0.7291730309484996,0.16026840752272342,6.888306809719234,0.6428571428571429,0.7142857142857143,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.0,0.5,0.6428571428571429,0.7142857142857143,0.5,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0025_4992-23283-0005__T1__SCV2TTS__3575-3575-170457-0025__VOICE__4992.wav
3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575,NOT THAT I KNOW OF NOT ONE MORE THAT I KNOW OF HE REPLIED WITH ASTONISHMENT AT WHAT SHE HAD INSINUATED AND YET WITH A PERFECT ASSURANCE THAT SHE WAS IN THE WRONG,0.9101943650561901,-0.06273698134817018,8.706633084140636,0.5789473684210527,0.631578947368421,0.05263157894736842,0.42105263157894735,0.3684210526315789,0.0,0.2631578947368421,0.21052631578947367,0.7894736842105263,0.5789473684210527,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0025_4992-23283-0005__T2__SCV2TTS__4992-4992-23283-0005__VOICE__3575.wav
3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,4.907561086671743,5.996383502560948,8.611312239106626,0.18518518518518517,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.0,0.0,0.2222222222222222,0.3333333333333333,0.07407407407407407,0.18518518518518517,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0026_1995-1826-0018__T1__SCV2TTS__3575-3575-170457-0026__VOICE__1995.wav
3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575,HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,5.215117936837105,3.6098686202144394,9.3458609548773,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0026_1995-1826-0018__T2__SCV2TTS__1995-1995-1826-0018__VOICE__3575.wav
3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,4.058726521038294,-7.353053109539952,6.3692523503236815,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0027_1580-141083-0007__T1__SCV2TTS__3575-3575-170457-0027__VOICE__1580.wav
3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS,7.30533592021087,8.29649044447748,10.15190936151256,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0027_1580-141083-0007__T2__SCV2TTS__1580-1580-141083-0007__VOICE__3575.wav
3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,8.364529186794709,9.349297102146219,10.596419644857908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0027_61-70970-0021__T1__SCV2TTS__3575-3575-170457-0027__VOICE__61.wav
3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,7.272006821330845,8.696899735351552,10.467239783825887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0027_61-70970-0021__T2__SCV2TTS__61-61-70970-0021__VOICE__3575.wav
3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,2.565883625687418,4.604014583420258,6.341638924543699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0028_7127-75947-0010__T1__SCV2TTS__3575-3575-170457-0028__VOICE__7127.wav
3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575,WHEN SHE PERCEIVED THE YOUNG MAN SHE ROSE LIKE A WOMAN SURPRISED IN THE MIDST OF IDEAS SHE WAS DESIROUS OF CONCEALING FROM HERSELF,5.127471304192722,5.609726134181679,7.610159228435712,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0028_7127-75947-0010__T2__SCV2TTS__7127-7127-75947-0010__VOICE__3575.wav
3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,5.038327783514171,1.5895305378691231,9.074026426560074,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0029_8463-287645-0004__T1__SCV2TTS__3575-3575-170457-0029__VOICE__8463.wav
3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575,JOHN WESLEY COMBASH JACOB TAYLOR AND THOMAS EDWARD SKINNER,5.0877622118657,7.440271063619994,9.378487054589172,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0029_8463-287645-0004__T2__SCV2TTS__8463-8463-287645-0004__VOICE__3575.wav
3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,2.0095169868457208,-4.278886489550939,9.209836416573742,0.46153846153846156,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.0,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.6153846153846154,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0030_237-134493-0015__T1__SCV2TTS__3575-3575-170457-0030__VOICE__237.wav
3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,2.4641886701630713,-0.1402312959561503,10.163338128642488,0.8181818181818182,0.8181818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.7272727272727273,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0030_237-134493-0015__T2__SCV2TTS__237-237-134493-0015__VOICE__3575.wav
3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,8.575794652492826,9.283458339520363,11.289021750083858,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0030_672-122797-0036__T1__SCV2TTS__3575-3575-170457-0030__VOICE__672.wav
3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,5.285144463761267,-2.563980181664193,5.893861661456163,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0030_672-122797-0036__T2__SCV2TTS__672-672-122797-0036__VOICE__3575.wav
3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,2.730641906560828,3.868903487031512,10.237672156027282,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0031_4446-2271-0000__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4446.wav
3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,0.5156188632984772,1.5772205885294472,7.90197567188426,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.8,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0031_4446-2271-0000__T2__SCV2TTS__4446-4446-2271-0000__VOICE__3575.wav
3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,3.727316353554623,-3.296246215155178,8.802593356606618,0.5,0.75,0.25,0.0,0.5,0.0,0.5,0.5,0.25,0.5,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970.wav,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970.wav,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/3575-170457-0031_4970-29093-0018__T1__SCV2TTS__3575-3575-170457-0031__VOICE__4970.wav
